gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
man,125,cygnus,never,2,169.175,87.759,28.219,78,710,9,2,0,0,1,0,1,1,medium_risk
man,150,JET,seldom,2,149.67,72.232,26.602,48,854,7,24,1,1,0,1,1,1,high_risk
woman,125,JET,sometimes,2,149.101,45.324,39.26,118,286,5,12,1,1,1,0,1,1,medium_risk
man,125,Fiddle,seldom,2,167.917,53.829,41.44,120,985,10,23,1,0,1,0,0,0,low_risk
man,125,GP,usually,2,177.15,59.25,20.592,86,405,6,15,1,1,0,0,0,1,medium_risk
man,125,famous,seldom,2,176.426,66.317,20.243,42,790,6,9,1,0,0,0,1,1,medium_risk
man,125,Cuxi,sometimes,2,177.703,56.492,39.61,65,639,1,12,1,0,0,0,0,1,medium_risk
man,125,Many,never,2,171.839,54.739,26.681,46,28,8,26,1,0,0,1,1,0,low_risk
man,150,Swish,always,2,178.451,55.353,27.763,123,908,5,28,1,0,0,0,1,1,low_risk
man,125,Many,seldom,1,175.71,88.115,36.829,61,770,3,22,1,0,0,1,0,1,low_risk
man,100,POG,seldom,3,173.427,66.552,30.408,117,45,9,3,1,0,1,0,1,0,low_risk
man,125,famous,seldom,3,169.51,81.571,19.719,121,587,6,15,1,0,0,0,1,1,low_risk
man,100,Swish,seldom,1,159.38,57.314,31.376,111,479,9,9,0,0,0,1,0,1,low_risk
woman,125,JET,usually,2,142.164,58.193,42.227,81,399,9,19,1,0,0,0,0,0,low_risk
woman,50,DRG,usually,3,171.059,70.555,31.871,72,280,6,20,1,0,0,0,0,1,low_risk
man,125,POG,seldom,2,163.53,84.109,24.944,91,476,5,23,1,0,0,0,1,1,medium_risk
man,100,JET,seldom,2,166.482,81.671,42.097,46,323,5,25,1,1,1,1,1,1,medium_risk
woman,100,axis Z,seldom,3,161.423,35.238,35.686,93,709,3,19,1,0,1,0,1,1,low_risk
man,125,POG,never,2,173.698,73.441,24.594,75,120,0,25,1,1,0,0,1,0,low_risk
man,125,POG,usually,3,185.952,77.062,32.025,60,215,2,18,1,0,0,1,0,1,low_risk
man,125,axis Z,never,2,172.384,76.194,22.772,129,818,2,3,0,1,0,0,1,0,low_risk
man,100,cygnus,never,2,168.546,68.702,28.705,48,448,6,16,1,0,0,1,1,1,medium_risk
woman,50,FORCE,seldom,2,162.059,49.515,21.496,114,465,6,1,1,1,1,0,0,1,low_risk
man,125,GP,sometimes,3,166.662,67.346,20.626,103,157,8,10,1,0,0,0,1,0,low_risk
woman,125,Cuxi,seldom,2,161.404,57.384,34.338,115,279,7,8,1,0,0,0,0,1,medium_risk
man,125,FORCE,seldom,2,172.418,68.964,39.633,105,422,1,27,1,1,0,0,0,1,medium_risk
woman,125,FORCE,never,2,155.983,30.372,18.566,129,666,10,24,1,0,0,1,1,1,medium_risk
man,100,axis Z,sometimes,2,170.527,79.983,37.688,76,306,3,16,1,1,0,0,0,1,medium_risk
man,150,axis Z,always,2,170.123,64.636,31.553,93,898,6,0,0,0,0,0,1,1,low_risk
woman,100,Swish,sometimes,3,168.313,35.576,27.534,71,822,1,19,1,0,0,0,0,1,low_risk
man,125,Limi,seldom,2,164.195,68.842,29.792,49,73,2,18,1,0,0,0,1,0,low_risk
man,150,duke,seldom,2,173.226,62.005,34.716,86,685,6,4,1,1,0,0,1,0,low_risk
woman,150,BWS,always,2,165.627,39.121,36.017,122,821,7,10,1,0,0,0,0,1,low_risk
man,125,Fiddle,seldom,2,156.626,64.849,38.332,84,84,2,17,1,0,0,0,1,1,medium_risk
woman,150,Swish,seldom,3,164.723,36.135,32.613,101,384,2,12,1,0,0,0,0,0,low_risk
woman,100,JET,seldom,3,162.362,46.637,34.513,46,891,9,28,1,0,0,1,1,1,low_risk
man,150,FORCE,sometimes,2,161.171,69.574,37.645,108,447,4,11,1,0,0,0,1,1,low_risk
woman,125,cygnus,sometimes,2,183.59,62.207,51.258,82,29,7,17,1,0,0,0,0,1,medium_risk
woman,125,duke,seldom,2,149.072,61.478,38.931,126,611,1,25,0,0,1,0,1,0,low_risk
woman,150,famous,seldom,1,161.657,46.562,35.541,50,212,10,0,1,0,0,0,1,1,low_risk
man,100,Fiddle,always,3,169.545,76.003,35.221,47,968,4,28,1,0,1,0,0,1,low_risk
woman,100,FORCE,seldom,2,170.178,78.009,27.971,109,636,1,14,1,0,1,0,1,1,medium_risk
woman,125,Fiddle,sometimes,2,162.585,47.769,25.312,99,468,6,22,1,0,1,1,1,1,medium_risk
woman,100,duke,usually,3,145.817,41.471,20.586,75,540,6,18,1,1,0,1,1,1,low_risk
man,125,axis Z,sometimes,3,185.477,60.293,21.806,116,356,1,1,1,0,0,0,0,1,low_risk
woman,125,Many,seldom,2,150.671,56.324,51.311,96,721,2,18,1,0,0,0,0,1,medium_risk
woman,150,Limi,seldom,2,155.966,53.578,42.587,77,566,7,14,1,0,0,1,0,1,low_risk
woman,125,duke,seldom,2,151.026,55.581,18.031,127,268,8,14,1,0,1,0,1,1,medium_risk
woman,125,Many,usually,2,159.846,41.725,27.274,50,837,8,23,1,1,1,0,0,1,medium_risk
man,125,POG,sometimes,3,173.741,62.548,26.722,75,389,8,22,1,0,0,0,0,1,low_risk
man,50,duke,sometimes,2,180.34,72.405,23.694,78,424,9,2,1,0,0,1,0,1,low_risk
man,50,Many,never,1,163.356,85.372,23.238,91,687,3,19,1,1,0,0,1,1,high_risk
woman,50,JET,seldom,3,152.614,42.773,44.912,80,297,9,25,1,0,0,0,0,0,low_risk
woman,125,JET,always,3,159.939,49.404,20.215,86,408,7,14,1,1,1,1,1,1,low_risk
man,100,duke,always,3,173.072,80.841,41.127,123,436,8,5,1,1,0,1,1,1,low_risk
man,125,Limi,never,1,177.753,84.429,44.992,74,121,2,7,1,0,0,0,1,1,low_risk
woman,125,axis Z,never,3,164.519,70.989,30.496,88,608,0,11,1,0,0,0,0,1,low_risk
man,125,axis Z,seldom,3,179.969,67.508,37.711,92,871,7,20,1,0,0,0,1,1,low_risk
woman,125,JET,sometimes,2,141.297,28.189,29.86,56,775,6,20,1,0,0,1,1,1,medium_risk
man,125,duke,sometimes,2,176.867,76.244,51.66,52,678,10,6,1,1,0,0,1,1,medium_risk
man,125,JET,sometimes,2,178.025,62.517,22.5,69,454,6,24,1,1,0,0,0,0,low_risk
man,150,POG,seldom,3,173.155,62.399,24.603,114,967,9,6,1,1,1,1,1,1,high_risk
man,125,Cuxi,seldom,1,192.335,74.104,48.084,114,776,8,14,1,0,0,0,0,1,low_risk
man,125,Swish,seldom,2,175.956,70.025,32.862,64,53,2,19,1,1,0,0,0,1,medium_risk
man,100,cygnus,usually,2,175.211,60.301,49.328,109,234,0,4,1,0,0,0,1,1,medium_risk
man,150,POG,seldom,2,157.665,78.468,47.975,104,492,4,26,1,0,0,0,0,1,low_risk
woman,50,Fiddle,seldom,3,158.398,64.229,28.751,68,577,7,27,1,0,0,0,1,1,low_risk
woman,125,famous,usually,2,156.893,60.483,24.355,73,91,8,3,1,0,1,1,1,0,low_risk
woman,100,Many,sometimes,2,160.744,52.552,39.908,57,374,8,28,1,1,0,0,0,1,medium_risk
woman,150,BWS,sometimes,2,160.727,52.048,41.908,75,114,1,0,1,0,1,0,1,1,low_risk
man,125,POG,seldom,2,170.756,60.339,22.854,96,26,5,26,1,0,1,0,1,0,low_risk
man,125,FORCE,seldom,2,176.94,77.082,49.676,108,640,6,15,0,0,0,0,0,1,medium_risk
woman,100,Cuxi,seldom,2,161.854,57.185,46.307,94,416,1,16,1,1,1,0,0,1,medium_risk
man,100,Swish,never,2,179.492,81.039,36.548,49,123,6,10,1,0,0,0,0,0,low_risk
woman,50,axis Z,always,3,151.419,30.574,19.57,105,712,4,12,1,0,1,0,0,1,low_risk
woman,125,BWS,sometimes,3,157.673,36.898,21.143,98,366,0,19,1,0,0,0,1,1,low_risk
woman,150,Limi,seldom,2,162.815,63.73,18.57,61,409,0,19,1,0,0,0,1,1,low_risk
man,150,BWS,sometimes,2,153.442,66.72,25.232,56,733,2,16,1,1,0,1,0,1,high_risk
woman,125,axis Z,usually,3,155.825,20.333,46.197,109,782,9,2,1,0,0,0,1,0,low_risk
woman,100,JET,never,2,157.217,54.127,36.659,55,808,0,2,1,0,0,0,1,0,low_risk
woman,125,Swish,usually,2,136.115,47.923,28.977,125,238,6,2,1,1,0,0,1,0,low_risk
man,150,cygnus,seldom,1,188.77,75.996,64.288,82,396,2,6,1,0,0,0,0,1,low_risk
woman,150,Many,sometimes,2,150.508,34.63,23.479,69,552,5,14,1,0,0,0,0,1,low_risk
woman,150,duke,sometimes,2,163.254,43.37,26.731,90,269,1,29,0,0,0,0,1,1,low_risk
woman,125,POG,seldom,1,162.79,58.298,45.847,120,463,9,5,1,0,0,0,0,1,low_risk
woman,125,cygnus,seldom,2,174.905,55.09,35.628,101,957,9,5,1,0,0,1,1,1,medium_risk
woman,125,axis Z,never,2,141.035,45.641,35.664,80,647,9,16,1,1,0,1,1,0,low_risk
man,100,DRG,usually,3,166.188,55.742,28.302,53,589,3,20,1,1,0,0,1,1,low_risk
man,50,Many,usually,2,154.376,63.649,36.428,56,538,4,13,1,1,0,1,1,0,low_risk
man,125,duke,seldom,2,171.176,79.39,52.752,89,364,7,9,1,1,1,0,1,1,medium_risk
woman,125,Fiddle,sometimes,2,150.676,39.342,29.223,120,428,6,28,1,0,1,0,1,1,medium_risk
man,125,Many,seldom,2,184.133,74.939,34.924,64,857,5,25,1,0,0,0,0,1,medium_risk
man,125,Fiddle,never,2,176.978,72.037,28.109,54,294,1,2,1,1,1,0,1,1,medium_risk
man,50,JET,seldom,2,172.868,65.112,26.817,87,492,2,0,1,1,0,1,1,1,low_risk
man,125,Swish,sometimes,2,179.404,59.771,59.452,118,354,3,9,1,0,1,0,0,1,medium_risk
woman,100,BWS,seldom,1,171.371,61.957,28.534,103,787,7,7,1,0,0,0,1,1,low_risk
man,125,Cuxi,seldom,2,159.332,84.164,37.124,100,979,0,4,1,1,0,0,0,1,medium_risk
woman,125,DRG,seldom,2,160.124,63.998,32.29,85,534,8,13,1,0,0,0,1,0,low_risk
man,150,cygnus,seldom,2,168.221,72.436,38.743,102,203,0,16,1,0,0,0,1,1,low_risk
man,150,Many,usually,3,181.607,72.613,24.81,53,415,0,0,1,1,0,1,0,1,low_risk
woman,150,FORCE,seldom,3,172.478,48.588,50.306,70,858,3,21,1,0,1,0,1,1,low_risk
man,100,axis Z,usually,2,173.197,72.448,18.84,50,16,4,2,1,0,0,0,1,1,medium_risk
woman,100,Limi,seldom,3,156.604,48.122,18.163,44,226,3,3,1,1,0,0,1,0,low_risk
woman,50,Cuxi,seldom,1,156.02,43.084,32.66,104,155,8,22,1,1,0,0,1,1,high_risk
man,125,Many,usually,2,181.028,90.753,60.177,84,487,7,8,1,0,0,0,1,0,low_risk
woman,125,POG,usually,3,154.273,47.723,38.451,128,216,6,12,1,0,0,1,1,1,low_risk
man,150,DRG,sometimes,3,182.039,70.837,53.359,71,996,4,24,1,0,0,0,1,1,low_risk
woman,125,Cuxi,sometimes,2,148.965,50.026,57.118,111,929,2,22,1,0,0,1,0,1,medium_risk
man,125,FORCE,sometimes,1,176.988,78.506,26.981,119,835,5,13,1,0,0,0,1,1,low_risk
woman,125,POG,usually,3,154.448,58.638,31.174,66,821,0,14,1,0,0,1,1,1,low_risk
woman,125,Many,seldom,2,161.638,44.521,40.968,106,425,10,15,1,0,0,1,1,1,medium_risk
woman,125,Many,sometimes,3,160.217,54.392,35.906,70,184,3,2,1,1,0,0,1,1,low_risk
man,125,duke,seldom,2,171.052,63.024,28.702,61,554,9,20,0,0,0,0,0,1,medium_risk
woman,50,DRG,seldom,3,157.769,47.95,27.315,99,414,8,2,1,0,0,0,1,1,low_risk
woman,125,FORCE,never,2,155.077,41.34,25.08,93,759,9,5,1,0,0,1,1,1,medium_risk
man,125,POG,usually,3,169.403,75.429,26.113,71,731,9,21,1,0,0,0,0,1,low_risk
woman,150,famous,always,2,170.586,53.887,32.247,97,222,10,27,1,1,0,1,0,1,low_risk
woman,125,Many,usually,2,158.179,58.23,34.375,65,167,5,20,0,0,0,1,0,1,medium_risk
man,100,cygnus,never,2,182.389,78.444,30.07,87,701,7,4,1,0,0,0,0,1,medium_risk
woman,125,DRG,usually,2,154.394,43.833,31.01,56,1,10,14,1,0,0,0,1,0,low_risk
woman,125,POG,seldom,1,164.587,55.359,27.411,115,729,7,9,1,1,0,0,0,1,low_risk
woman,150,FORCE,never,3,152.859,58.067,33.494,97,40,5,15,1,0,1,1,0,0,low_risk
woman,125,Many,sometimes,2,155.847,35.428,25.576,79,878,8,24,1,1,1,1,1,1,medium_risk
man,100,duke,sometimes,2,176.206,79.53,21.762,75,252,3,28,1,0,0,0,1,0,low_risk
man,50,BWS,sometimes,2,186.405,77.318,42.579,125,63,5,21,1,0,0,1,1,1,low_risk
woman,50,FORCE,sometimes,1,156.038,36.518,38.659,82,232,2,17,1,0,1,1,0,1,low_risk
woman,50,axis Z,sometimes,2,164.878,36.725,32.412,110,532,5,11,1,0,0,1,0,1,low_risk
woman,125,axis Z,usually,2,165.242,52.38,25.715,49,179,6,4,1,0,1,1,1,1,medium_risk
man,125,FORCE,always,3,180.832,69.812,42.815,79,145,4,9,1,0,0,0,0,1,low_risk
man,125,famous,never,2,180.912,85.633,25.885,118,968,2,20,1,1,1,0,0,1,medium_risk
woman,125,GP,sometimes,2,165.796,52.737,43.826,85,157,5,1,1,0,0,1,0,1,medium_risk
woman,125,GP,seldom,3,157.565,44.867,22.261,54,82,0,18,0,1,0,0,0,1,low_risk
woman,150,famous,always,3,152.392,36.259,42.138,64,322,8,16,1,0,0,0,0,1,low_risk
woman,125,GP,usually,3,161.999,54.767,44.316,118,785,1,18,1,0,0,0,1,1,low_risk
woman,50,Many,usually,3,143.71,57.412,57.658,63,339,10,29,1,0,0,1,0,1,low_risk
woman,125,DRG,sometimes,2,151.832,65.944,37.357,44,277,10,0,1,0,0,0,0,1,medium_risk
man,125,duke,always,3,180.336,66.843,37.135,123,852,4,8,1,1,0,0,0,0,low_risk
man,125,Swish,sometimes,1,167.101,82.764,24.962,81,951,7,15,1,0,1,0,0,0,low_risk
woman,125,axis Z,sometimes,2,147.966,34.33,26.185,103,377,9,20,1,0,1,0,0,1,medium_risk
woman,100,duke,seldom,3,155.53,54.448,26.738,101,478,7,26,1,0,0,0,0,1,low_risk
man,50,FORCE,seldom,1,183.285,77.951,37.006,97,577,9,19,1,0,0,0,0,1,low_risk
woman,100,Many,seldom,2,155.443,52.878,37.936,128,808,3,23,1,0,0,0,0,0,low_risk
man,50,cygnus,seldom,3,170.031,62.885,20.312,66,29,8,14,1,0,1,0,0,1,low_risk
woman,150,famous,usually,2,160.186,48.565,26.956,123,851,0,16,1,0,0,1,1,1,low_risk
woman,125,duke,usually,3,159.773,67.828,29.378,79,12,9,0,1,0,0,0,1,0,low_risk
man,125,BWS,usually,2,169.625,85.338,24.298,83,859,0,23,1,1,0,0,1,1,medium_risk
man,150,axis Z,sometimes,3,168.791,75.878,46.403,54,141,1,6,1,0,0,0,1,1,low_risk
woman,50,cygnus,sometimes,2,154.914,47.154,37.58,96,659,5,3,1,0,1,0,0,1,low_risk
woman,50,famous,sometimes,3,169.364,45.334,30.485,64,264,0,16,1,0,0,0,0,1,low_risk
woman,125,duke,always,1,156.678,47.692,36.774,42,853,0,26,0,0,1,0,1,1,low_risk
man,100,axis Z,usually,3,164.63,30.36,24.999,79,127,6,9,1,0,0,0,1,1,low_risk
woman,150,Cuxi,sometimes,2,150.579,37.658,26.123,105,452,8,0,1,0,0,1,0,0,low_risk
man,50,Swish,usually,2,188.752,61.728,19.702,95,354,6,27,1,0,1,1,1,1,low_risk
woman,100,cygnus,seldom,3,175.055,37.668,30.168,53,789,1,15,1,1,0,0,1,1,low_risk
man,100,Swish,always,2,180.524,76.281,25.567,40,478,0,23,1,0,0,0,1,1,medium_risk
woman,125,Fiddle,seldom,3,164.508,41.252,20.523,80,736,1,25,1,0,0,0,0,1,low_risk
woman,125,cygnus,never,2,160.498,55.995,57.761,99,387,2,8,1,1,0,0,1,1,medium_risk
man,125,POG,seldom,2,163.935,86.411,37.122,65,488,1,18,1,0,0,1,1,1,medium_risk
woman,100,BWS,always,2,155.993,52.01,24.191,71,834,10,4,1,0,0,1,1,0,low_risk
woman,125,DRG,usually,2,158.222,38.181,19.156,77,611,3,4,0,1,1,0,0,1,medium_risk
woman,50,GP,seldom,2,166.363,51.423,53.842,129,603,8,2,1,0,0,0,0,1,low_risk
woman,125,Many,seldom,2,145.605,46.057,24.81,96,203,4,1,1,1,1,0,1,1,medium_risk
man,50,BWS,seldom,2,177.268,69.299,20.003,117,121,10,19,1,1,0,0,0,1,low_risk
woman,150,Fiddle,seldom,3,173.195,57.557,50.131,47,387,6,9,1,1,0,0,1,1,low_risk
man,125,cygnus,seldom,3,164.266,67.041,22.581,106,727,10,29,1,1,0,0,1,1,low_risk
man,50,famous,seldom,3,171.595,74.828,28.281,40,849,9,10,1,0,0,0,0,0,low_risk
man,125,Cuxi,seldom,2,178.876,71.604,44.263,52,135,6,25,1,0,1,0,0,1,medium_risk
woman,125,duke,always,2,162.095,45.262,19.303,84,471,4,7,0,1,0,0,0,1,medium_risk
man,125,FORCE,sometimes,3,170.678,57.311,20.089,75,977,2,19,1,0,1,0,0,1,low_risk
man,125,cygnus,usually,2,152.131,57.83,27.649,109,662,0,27,1,1,0,0,0,0,low_risk
man,100,Swish,always,3,174.655,45.165,35.039,74,307,0,15,1,1,0,0,0,1,low_risk
man,150,POG,always,3,176.195,83.569,24.23,105,547,4,28,1,0,0,0,1,0,low_risk
woman,125,POG,seldom,3,171.215,58.64,31.396,58,102,5,24,1,0,1,0,0,1,low_risk
woman,125,DRG,never,3,170.79,71.148,18.174,89,750,1,27,1,0,0,1,1,1,low_risk
man,100,Many,sometimes,2,157.948,75.484,34.982,118,870,3,4,1,0,1,0,1,1,medium_risk
woman,125,Swish,seldom,2,159.303,47.318,20.648,130,442,0,21,1,1,0,1,1,0,low_risk
man,150,axis Z,sometimes,2,176.269,73.025,24.557,113,775,0,24,1,0,0,1,0,0,low_risk
woman,125,Limi,seldom,2,163.492,74.769,37.597,113,271,6,3,1,1,0,1,0,1,medium_risk
woman,125,duke,always,2,159.356,27.436,39.528,52,105,0,27,0,0,0,1,0,1,medium_risk
woman,125,GP,usually,1,158.259,51.095,23.386,108,980,6,8,1,0,1,0,0,1,low_risk
man,125,Cuxi,usually,2,182.214,59.729,21.334,111,993,5,7,1,0,0,0,0,0,low_risk
woman,50,famous,never,2,151.694,45.665,20.756,100,873,7,28,1,0,0,0,0,1,low_risk
man,125,BWS,seldom,3,179.123,62.917,38.749,80,158,6,19,1,0,0,0,1,1,low_risk
man,150,duke,seldom,3,178.969,53.258,25.856,85,107,10,2,1,0,0,0,1,1,low_risk
man,150,cygnus,never,2,169.429,58.287,37.283,118,524,9,27,1,0,0,0,0,1,low_risk
woman,150,duke,seldom,2,166.549,46.788,23.0,117,192,6,23,1,0,0,0,0,1,low_risk
woman,125,famous,seldom,1,151.953,51.785,35.244,78,319,6,14,1,0,0,0,0,0,low_risk
woman,125,Swish,sometimes,2,148.649,53.351,20.689,97,943,6,3,1,0,0,0,0,1,medium_risk
man,100,Fiddle,usually,2,166.437,82.381,38.258,130,216,8,25,1,0,0,0,1,1,medium_risk
woman,125,Cuxi,sometimes,2,143.768,52.493,35.979,75,290,1,29,1,0,1,0,0,1,medium_risk
man,125,Fiddle,seldom,3,175.805,54.155,49.506,62,450,7,28,1,0,1,0,0,1,low_risk
woman,125,Fiddle,usually,3,150.809,21.977,52.256,86,273,3,26,1,0,0,1,1,1,low_risk
woman,50,DRG,sometimes,2,162.361,51.415,25.636,90,615,2,6,1,0,0,0,1,1,low_risk
man,125,Cuxi,seldom,3,174.748,49.977,37.374,46,197,8,23,1,0,0,0,1,1,low_risk
man,125,Cuxi,seldom,2,193.019,61.024,34.974,76,668,2,15,1,0,0,0,0,1,medium_risk
man,125,Cuxi,seldom,2,168.776,75.23,27.395,115,718,2,12,1,0,1,0,0,1,medium_risk
man,125,famous,sometimes,1,167.392,66.257,35.764,65,291,2,19,1,0,0,0,0,0,low_risk
woman,100,Fiddle,sometimes,1,162.247,50.809,26.148,63,382,5,1,1,0,0,1,1,1,low_risk
man,125,Cuxi,sometimes,2,171.0,85.673,32.163,121,167,1,10,1,0,0,0,1,0,low_risk
man,125,Limi,seldom,3,176.607,60.938,58.256,77,482,9,29,1,1,1,1,0,1,low_risk
woman,150,Many,always,2,159.725,52.734,23.513,103,994,6,28,1,1,0,1,1,1,low_risk
man,125,BWS,seldom,1,160.682,67.086,35.149,123,194,2,19,1,1,0,0,0,1,low_risk
man,125,BWS,seldom,2,164.912,74.816,46.896,123,600,8,10,1,0,1,1,1,0,low_risk
man,125,FORCE,sometimes,1,175.288,80.03,30.19,65,475,1,12,1,0,0,1,0,1,low_risk
woman,125,BWS,sometimes,2,166.771,54.345,22.41,44,414,2,17,0,0,0,0,0,1,medium_risk
man,125,Cuxi,sometimes,2,167.273,74.538,27.986,112,654,2,18,1,0,0,0,1,1,medium_risk
man,125,FORCE,sometimes,1,170.526,91.235,19.951,115,360,8,10,1,0,1,1,0,1,low_risk
woman,100,duke,seldom,2,150.635,50.745,19.244,41,405,7,24,1,0,0,1,0,0,low_risk
man,125,Limi,seldom,2,175.897,77.357,27.575,76,37,9,24,0,0,0,1,1,0,low_risk
man,125,POG,sometimes,1,171.493,77.776,34.934,122,964,2,12,1,0,0,0,0,1,low_risk
