gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
woman,100,FORCE,sometimes,2,166.71,65.623,41.561,82,377,7,4,0,0,0,0,1,1,low_risk
woman,50,famous,sometimes,2,146.706,36.715,24.038,90,182,2,23,1,1,1,0,0,1,low_risk
woman,125,cygnus,sometimes,1,162.071,69.09,35.399,73,518,4,6,1,0,0,1,1,1,low_risk
woman,150,POG,seldom,3,167.697,40.355,43.203,85,5,7,22,1,0,0,0,1,1,low_risk
man,50,BWS,seldom,2,191.317,76.353,19.654,76,37,7,12,0,0,0,0,1,1,low_risk
woman,125,DRG,seldom,2,153.866,53.787,26.934,121,71,0,19,1,0,0,0,0,0,low_risk
woman,125,DRG,never,2,158.185,43.898,33.388,50,226,0,12,1,0,0,0,0,1,low_risk
woman,125,Fiddle,usually,3,159.862,63.681,26.474,116,167,10,3,1,1,0,0,1,1,low_risk
man,125,famous,sometimes,3,172.152,66.605,42.481,122,865,7,23,1,1,0,0,0,1,low_risk
man,100,Limi,sometimes,2,172.569,52.83,36.019,55,876,2,23,1,1,0,1,1,1,medium_risk
man,150,FORCE,sometimes,3,173.056,60.381,20.83,96,842,4,18,1,0,0,1,1,0,low_risk
woman,50,axis Z,always,2,162.621,50.561,36.142,100,961,1,27,1,0,0,1,0,0,low_risk
woman,125,FORCE,seldom,3,146.858,32.437,46.715,86,972,8,15,1,1,0,0,1,1,low_risk
man,125,Swish,sometimes,2,168.567,41.658,53.205,114,173,9,21,1,0,0,0,0,0,low_risk
woman,150,Cuxi,seldom,3,153.926,53.947,25.182,75,690,2,4,1,0,0,0,1,1,low_risk
man,150,duke,seldom,2,175.284,69.363,30.911,103,972,3,19,1,1,0,0,1,1,low_risk
man,100,Many,sometimes,2,172.407,53.594,34.769,71,26,8,25,1,0,0,0,1,1,low_risk
woman,125,POG,never,2,159.772,62.443,28.448,122,540,2,0,1,0,0,0,0,0,low_risk
woman,150,Many,sometimes,2,153.408,46.802,49.452,67,921,10,20,1,0,0,0,0,1,low_risk
woman,125,Many,sometimes,1,152.055,53.12,18.905,80,345,2,20,1,1,0,0,1,0,high_risk
man,125,Swish,always,1,178.772,79.283,22.193,126,453,1,12,1,0,0,1,1,1,low_risk
man,125,FORCE,seldom,2,168.705,64.916,47.326,74,227,2,29,1,0,0,0,0,1,low_risk
woman,50,axis Z,seldom,2,165.849,54.89,33.338,46,602,5,25,0,1,0,1,1,1,low_risk
man,150,Many,usually,2,181.66,80.352,35.042,80,475,6,10,1,0,0,1,0,1,low_risk
man,125,POG,never,2,184.87,58.935,39.418,76,323,7,28,1,0,0,0,1,1,low_risk
woman,100,Fiddle,seldom,2,161.169,53.581,30.005,121,688,4,13,1,0,0,0,1,1,low_risk
man,125,POG,sometimes,3,169.06,80.757,28.719,85,152,10,13,1,0,1,1,0,1,low_risk
man,125,POG,seldom,2,169.866,73.743,47.227,123,20,0,21,1,0,0,1,0,1,low_risk
woman,125,famous,seldom,3,158.979,45.349,41.943,94,271,7,15,1,1,0,1,1,1,low_risk
man,125,duke,seldom,2,175.62,83.162,19.678,71,17,4,10,1,0,0,0,1,0,low_risk
woman,125,Cuxi,sometimes,2,155.276,51.037,21.35,99,458,1,27,1,0,0,0,1,0,low_risk
woman,125,famous,usually,2,156.765,35.93,20.701,126,808,7,23,1,0,0,0,1,1,low_risk
woman,100,DRG,seldom,2,171.293,50.235,30.762,69,198,0,0,0,0,0,0,1,1,low_risk
woman,125,Fiddle,seldom,3,149.183,44.033,32.944,106,348,10,7,1,0,0,0,1,0,low_risk
man,125,axis Z,sometimes,2,161.272,66.876,21.699,97,914,9,14,1,0,0,1,1,1,low_risk
man,100,DRG,sometimes,3,183.521,84.614,40.41,102,246,4,8,0,0,0,1,1,0,low_risk
woman,125,JET,seldom,2,154.997,38.463,39.921,112,691,8,17,1,1,1,1,1,1,low_risk
woman,125,cygnus,sometimes,2,146.653,62.412,20.735,117,123,10,17,1,0,1,0,0,0,low_risk
man,125,JET,usually,3,176.575,76.763,33.36,83,598,6,14,1,1,0,0,1,1,low_risk
man,125,famous,sometimes,2,178.499,68.638,36.923,71,72,8,24,1,0,1,1,1,0,low_risk
woman,125,Many,usually,3,151.554,53.669,25.439,65,586,3,21,1,0,0,1,0,1,low_risk
woman,125,FORCE,sometimes,2,154.521,25.871,43.485,78,554,8,19,1,0,0,0,0,1,low_risk
woman,100,Cuxi,sometimes,2,168.649,54.046,22.661,103,846,7,2,1,1,1,0,1,1,low_risk
woman,125,Cuxi,usually,3,164.79,52.261,45.018,130,635,5,26,1,0,0,0,1,1,low_risk
man,150,duke,seldom,3,172.95,78.316,21.362,53,863,5,17,1,0,0,0,0,1,low_risk
woman,50,Swish,always,2,159.775,50.835,31.207,92,607,0,0,0,0,1,0,1,1,low_risk
man,100,Many,usually,2,179.493,63.628,29.236,78,723,7,26,1,0,0,0,0,0,low_risk
woman,125,Fiddle,seldom,3,159.077,41.804,23.186,116,903,4,29,1,0,0,0,1,1,low_risk
man,125,Many,always,3,165.87,94.725,37.044,57,308,9,22,1,0,1,1,0,1,low_risk
woman,150,axis Z,sometimes,2,152.199,50.05,31.208,96,769,4,26,1,0,0,1,1,1,low_risk
man,100,Many,sometimes,3,176.381,76.704,23.794,74,321,1,18,1,1,1,0,1,1,low_risk
woman,125,Fiddle,seldom,2,162.409,70.602,53.854,53,165,10,16,1,0,0,0,0,1,low_risk
man,125,duke,sometimes,3,179.426,94.21,36.727,102,916,3,27,0,0,0,1,1,0,low_risk
man,125,Limi,sometimes,3,164.303,67.102,20.19,104,179,10,9,1,1,1,0,1,1,low_risk
man,125,Cuxi,seldom,2,177.494,76.659,37.02,109,211,1,8,1,0,0,0,1,1,low_risk
man,125,duke,usually,1,155.347,44.233,20.208,109,306,8,29,0,1,0,0,0,1,low_risk
woman,150,famous,never,3,158.291,47.628,53.945,100,386,4,5,1,1,0,1,0,1,low_risk
woman,125,JET,seldom,2,159.858,34.963,47.161,114,685,3,19,1,1,0,0,0,1,low_risk
man,50,Cuxi,sometimes,3,170.115,50.644,43.35,79,306,10,0,1,1,0,1,1,1,low_risk
woman,125,GP,sometimes,3,149.699,40.079,30.52,86,809,5,3,1,1,0,0,1,1,low_risk
man,125,GP,usually,2,174.175,76.187,46.749,66,928,1,16,1,0,0,0,1,1,medium_risk
woman,100,Fiddle,usually,2,167.186,64.363,24.21,83,270,9,8,1,1,0,1,0,1,low_risk
man,125,POG,always,2,175.423,77.806,18.635,65,590,5,4,0,0,0,1,1,1,low_risk
man,100,Limi,seldom,2,167.451,69.04,49.696,128,788,10,3,1,0,0,0,1,1,low_risk
woman,125,GP,seldom,2,158.391,23.555,40.569,69,743,8,3,1,0,0,1,0,1,low_risk
man,150,famous,sometimes,2,172.707,64.991,21.866,44,578,7,12,1,0,0,0,0,1,low_risk
woman,125,duke,never,2,146.453,54.02,21.826,87,962,8,10,1,0,0,1,0,1,low_risk
man,100,DRG,seldom,3,175.511,72.45,25.828,83,415,8,11,1,1,0,0,1,0,low_risk
man,125,cygnus,always,1,166.446,61.77,65.703,48,433,4,22,1,0,0,0,1,1,low_risk
woman,125,axis Z,seldom,3,160.772,38.716,29.449,82,637,10,10,1,1,0,0,1,1,low_risk
woman,50,BWS,seldom,3,154.545,57.208,23.867,69,506,0,25,1,0,0,0,0,0,low_risk
woman,125,FORCE,sometimes,3,168.436,55.576,43.529,116,853,1,24,1,0,0,0,1,1,low_risk
man,150,Cuxi,seldom,2,174.946,83.19,31.488,46,651,4,17,1,0,0,0,0,0,low_risk
woman,125,JET,usually,3,147.337,51.928,24.078,105,815,8,6,0,1,0,0,0,1,low_risk
woman,125,GP,sometimes,2,157.892,70.095,18.613,123,404,9,18,1,1,0,1,1,1,low_risk
man,125,FORCE,sometimes,3,172.35,69.199,22.886,106,63,1,22,1,0,0,1,0,0,low_risk
man,100,cygnus,seldom,2,182.584,74.92,19.287,110,225,8,24,1,0,0,1,1,1,low_risk
man,150,BWS,never,2,185.265,72.365,35.561,90,961,6,5,1,0,0,0,1,1,low_risk
man,125,DRG,seldom,3,182.578,72.498,32.677,58,861,3,10,1,1,0,0,0,1,low_risk
woman,125,axis Z,sometimes,2,172.203,41.398,23.35,106,239,0,24,1,0,0,1,0,0,low_risk
woman,100,JET,seldom,1,146.268,46.919,32.328,128,181,5,21,1,0,0,0,0,0,low_risk
woman,50,Fiddle,always,2,165.295,38.564,20.233,90,749,9,29,1,1,0,0,0,1,low_risk
woman,125,cygnus,seldom,1,169.469,44.681,43.24,49,376,1,17,1,0,0,0,1,1,low_risk
woman,125,POG,sometimes,3,160.237,50.734,26.695,51,904,5,29,1,1,1,1,0,0,low_risk
woman,125,DRG,seldom,3,153.761,36.977,21.199,53,172,8,26,1,0,1,1,0,0,low_risk
man,150,Swish,always,2,171.994,68.55,20.506,56,128,10,18,1,0,1,0,0,1,low_risk
man,125,Cuxi,usually,3,173.338,51.782,34.354,94,163,6,7,1,0,0,1,1,1,low_risk
woman,125,POG,sometimes,3,158.63,39.878,43.905,44,798,10,20,1,0,0,0,1,1,low_risk
woman,150,Swish,usually,3,156.412,44.534,19.671,42,402,5,29,1,0,0,0,1,1,low_risk
man,125,Fiddle,sometimes,3,171.739,72.115,36.196,66,474,2,26,1,0,0,0,0,1,low_risk
man,125,axis Z,usually,2,175.409,71.508,20.255,105,642,4,11,1,0,1,0,1,1,low_risk
man,125,cygnus,never,2,169.786,66.179,42.614,49,96,9,19,0,0,0,0,0,1,low_risk
man,150,Fiddle,sometimes,3,171.719,81.824,23.492,82,784,2,12,1,1,0,0,0,1,low_risk
woman,150,Fiddle,always,2,146.037,46.794,40.716,99,715,3,25,1,1,0,1,1,1,low_risk
man,125,Cuxi,never,1,165.656,86.537,30.872,101,808,5,21,1,0,0,0,0,1,low_risk
woman,125,famous,sometimes,2,160.62,54.39,22.322,83,904,2,7,1,1,1,0,1,1,medium_risk
woman,125,Many,seldom,3,149.6,48.917,38.746,122,94,9,1,1,0,0,0,1,1,low_risk
man,125,DRG,seldom,2,183.978,56.592,22.714,126,6,10,10,0,0,0,1,0,1,low_risk
woman,150,JET,never,2,145.767,42.338,23.015,67,631,9,9,1,0,0,0,0,1,low_risk
woman,150,Fiddle,seldom,2,158.437,56.823,24.74,100,482,5,6,0,0,0,0,0,1,low_risk
woman,125,BWS,seldom,2,169.307,49.18,38.305,113,234,6,28,1,0,0,0,0,1,low_risk
woman,125,BWS,seldom,2,161.664,50.964,42.834,112,293,3,28,1,0,1,1,0,1,low_risk
woman,125,GP,seldom,2,163.636,55.148,30.748,62,554,5,4,1,0,1,0,0,1,low_risk
woman,125,BWS,usually,3,169.242,47.173,35.698,77,824,7,28,1,0,0,1,0,1,low_risk
woman,125,DRG,seldom,2,157.115,56.408,22.963,42,384,8,3,1,0,0,0,0,1,low_risk
woman,150,Limi,seldom,2,158.36,63.86,21.401,106,793,2,1,1,1,1,0,1,1,low_risk
man,125,Many,seldom,2,174.652,65.556,38.65,99,509,0,25,1,0,1,0,0,1,low_risk
man,125,duke,seldom,2,165.343,68.082,23.351,98,752,5,10,1,0,0,0,0,1,low_risk
man,125,Fiddle,seldom,3,173.483,72.919,26.321,83,400,0,6,1,1,1,0,1,1,low_risk
woman,125,JET,seldom,2,156.116,62.721,34.533,120,799,3,3,1,0,0,1,1,1,low_risk
man,150,JET,usually,2,171.663,76.742,22.706,41,470,3,0,1,0,1,1,1,0,low_risk
man,125,famous,seldom,1,172.023,81.689,25.295,59,668,2,12,1,0,0,1,0,0,low_risk
woman,125,cygnus,never,2,160.446,43.46,18.287,56,650,6,16,1,0,0,0,1,1,low_risk
man,150,Many,seldom,3,185.98,59.28,21.914,91,205,5,25,1,0,0,0,0,1,low_risk
woman,125,DRG,sometimes,3,169.909,77.964,38.266,54,791,10,22,0,0,0,1,0,1,low_risk
man,125,Cuxi,seldom,3,184.003,72.293,20.846,90,574,9,26,1,0,1,1,1,1,low_risk
woman,125,POG,usually,1,168.292,39.187,41.836,41,120,5,29,0,0,1,0,1,0,low_risk
woman,125,duke,seldom,3,149.685,31.998,37.514,61,369,1,3,1,0,0,0,1,1,low_risk
man,125,GP,sometimes,3,183.727,73.037,45.366,126,456,7,20,1,0,0,1,1,1,low_risk
man,125,famous,sometimes,2,184.265,81.957,26.061,64,433,2,3,1,0,1,0,0,0,low_risk
woman,125,Limi,seldom,2,157.003,51.229,20.509,41,391,10,7,1,0,0,0,1,1,low_risk
man,100,FORCE,always,3,181.705,76.887,31.362,127,968,1,23,1,1,0,0,0,1,low_risk
woman,125,axis Z,sometimes,2,149.811,63.554,32.923,101,556,5,29,1,0,0,0,1,0,low_risk
woman,125,famous,usually,3,167.924,50.883,29.018,122,517,2,29,1,1,0,0,0,0,low_risk
woman,125,Many,seldom,3,161.155,47.243,37.974,94,225,4,3,0,1,0,1,1,0,low_risk
man,125,POG,sometimes,1,163.969,51.194,22.107,95,410,8,7,0,1,0,0,0,0,low_risk
man,125,JET,seldom,2,189.741,59.567,39.1,101,530,0,26,1,0,0,0,0,1,low_risk
