gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
woman,150,GP,seldom,3,167.128,54.083,20.547,82,460,6,8,1,1,0,1,1,1,low_risk
woman,125,GP,seldom,3,148.911,40.004,48.378,123,80,0,9,1,0,0,0,1,1,low_risk
woman,125,JET,sometimes,2,155.788,53.331,39.772,56,616,10,10,1,0,0,0,0,1,medium_risk
man,50,axis Z,seldom,3,175.296,67.88,29.421,111,224,0,10,1,1,0,0,0,1,low_risk
man,50,famous,usually,2,171.431,75.039,29.554,54,902,2,29,1,0,0,0,0,1,low_risk
man,150,Fiddle,always,3,169.428,74.769,45.184,66,687,8,1,0,0,0,0,1,1,low_risk
man,125,famous,seldom,2,169.258,88.583,21.38,75,401,7,11,1,0,0,0,1,1,low_risk
woman,125,JET,sometimes,2,160.425,58.246,33.696,103,480,3,29,0,0,1,0,1,1,low_risk
man,125,JET,seldom,2,168.704,71.582,27.685,110,744,0,27,0,0,1,0,0,1,medium_risk
man,125,Limi,seldom,3,176.94,39.007,35.801,70,187,0,11,1,0,0,0,1,0,low_risk
woman,150,famous,usually,3,159.115,41.409,32.639,122,201,6,6,1,0,0,0,0,0,low_risk
man,150,Fiddle,seldom,2,170.71,70.6,36.112,89,63,2,23,1,0,0,0,0,1,low_risk
woman,125,cygnus,seldom,3,160.701,37.831,38.45,112,858,4,16,1,0,0,0,1,1,low_risk
man,100,cygnus,always,3,167.22,67.928,26.416,48,253,6,14,0,0,0,0,1,0,low_risk
woman,50,Cuxi,seldom,2,164.817,52.616,33.082,105,569,5,15,1,0,1,0,1,1,low_risk
woman,125,FORCE,never,3,153.935,66.974,30.881,120,266,9,0,1,1,0,1,1,0,low_risk
man,125,Limi,seldom,3,185.94,74.199,26.43,99,189,9,26,1,0,0,0,1,1,low_risk
woman,125,GP,never,2,161.477,40.127,33.425,82,576,7,12,1,0,0,1,1,0,low_risk
man,150,BWS,sometimes,2,170.044,70.348,36.036,116,298,7,10,1,0,0,1,0,1,low_risk
man,150,DRG,seldom,2,165.793,63.016,23.53,100,962,8,20,1,0,0,1,1,0,low_risk
woman,125,JET,sometimes,2,159.511,61.288,56.361,71,472,0,18,1,0,0,1,0,1,low_risk
man,150,famous,seldom,1,166.214,76.216,20.336,84,903,2,8,0,0,0,0,0,1,low_risk
woman,150,JET,sometimes,2,156.677,51.857,57.341,48,63,7,2,1,0,0,0,0,1,low_risk
man,125,Cuxi,seldom,3,169.185,87.311,29.501,130,680,0,4,0,0,0,0,1,1,low_risk
woman,125,JET,sometimes,2,172.024,64.32,28.616,110,651,5,18,1,1,0,1,0,1,medium_risk
woman,125,POG,seldom,3,159.662,42.066,22.031,129,875,7,19,0,0,0,1,1,1,low_risk
woman,100,FORCE,seldom,2,146.397,50.67,38.222,90,279,5,22,1,1,0,0,0,1,low_risk
man,100,Swish,seldom,3,166.08,73.054,18.034,76,50,0,20,1,0,0,0,1,1,low_risk
man,125,duke,always,2,178.172,59.952,24.814,94,923,8,22,0,0,1,0,1,0,low_risk
man,125,cygnus,always,2,186.81,51.802,44.376,101,410,3,25,0,0,0,0,0,0,low_risk
man,100,Swish,sometimes,1,178.742,56.777,26.179,53,122,2,13,1,1,1,1,1,1,low_risk
woman,100,POG,sometimes,2,160.303,54.78,33.222,78,558,8,14,1,0,0,1,1,1,low_risk
woman,100,Many,seldom,2,148.231,39.444,37.236,116,858,1,22,1,1,0,1,1,1,medium_risk
man,125,famous,seldom,3,171.664,79.438,19.365,92,888,9,24,1,0,1,1,1,1,low_risk
woman,100,BWS,never,2,148.384,36.764,30.674,86,530,7,25,1,0,0,1,0,1,low_risk
woman,125,JET,seldom,2,147.845,33.544,24.892,96,596,3,1,1,0,1,0,1,1,low_risk
woman,125,Swish,never,2,165.566,50.19,30.475,109,944,10,2,1,0,1,0,1,1,medium_risk
woman,150,duke,seldom,3,164.648,31.855,32.047,65,63,9,3,0,0,0,0,1,0,low_risk
man,125,POG,never,3,163.973,73.623,40.74,126,921,10,10,0,0,0,0,0,1,low_risk
man,125,FORCE,usually,3,174.827,86.263,55.956,92,322,7,18,1,0,0,0,1,1,low_risk
woman,125,duke,sometimes,2,148.066,31.242,27.526,127,10,0,19,1,1,0,1,0,1,low_risk
woman,125,Many,seldom,2,151.649,59.707,47.862,98,516,2,3,1,0,0,1,0,1,low_risk
woman,150,Cuxi,seldom,3,151.263,69.722,45.745,61,891,0,20,1,0,0,1,0,1,low_risk
man,125,GP,never,2,167.376,60.31,20.356,117,892,8,0,1,0,1,0,0,1,medium_risk
woman,150,POG,seldom,3,164.945,56.555,24.293,128,825,5,10,1,0,0,0,1,1,low_risk
woman,150,POG,sometimes,3,154.637,65.589,29.428,125,800,7,12,1,0,0,0,1,1,low_risk
woman,125,POG,sometimes,3,155.985,42.102,27.883,74,421,7,3,1,0,0,0,1,1,low_risk
man,100,cygnus,seldom,2,180.272,59.939,32.427,64,606,5,26,1,0,0,1,0,0,low_risk
woman,125,famous,seldom,2,174.72,47.519,20.812,72,186,2,5,1,0,0,0,0,0,low_risk
man,125,Fiddle,seldom,2,168.891,73.023,38.007,101,577,9,4,0,0,0,0,1,1,low_risk
man,50,Swish,usually,2,179.459,70.642,19.874,89,700,5,8,1,0,1,0,1,1,low_risk
woman,125,GP,seldom,3,165.56,52.314,19.196,101,987,10,3,1,0,0,1,1,1,low_risk
man,125,Limi,always,2,187.347,74.257,23.08,116,510,6,16,1,1,0,1,1,1,low_risk
woman,150,DRG,always,2,161.02,38.416,24.388,120,347,5,26,1,1,0,0,1,1,low_risk
woman,125,axis Z,always,1,161.199,40.348,40.448,104,74,6,15,1,0,0,0,0,0,low_risk
woman,150,BWS,seldom,1,165.934,64.347,32.953,113,306,10,7,1,1,0,0,1,0,low_risk
woman,125,Limi,sometimes,1,155.707,55.122,40.187,125,82,0,2,1,0,1,0,1,1,low_risk
man,150,Swish,always,3,188.043,73.694,34.107,110,631,10,23,1,0,0,1,1,1,low_risk
man,150,axis Z,sometimes,2,170.525,86.81,44.322,114,50,10,10,1,0,0,0,0,1,low_risk
man,150,DRG,sometimes,3,173.896,61.665,21.076,108,591,8,5,1,0,0,0,1,1,low_risk
woman,125,Many,usually,2,167.02,57.146,23.424,61,486,0,25,0,0,0,1,0,1,low_risk
man,125,cygnus,sometimes,2,174.04,75.336,44.693,55,226,6,8,1,1,0,1,1,0,low_risk
woman,125,POG,sometimes,2,159.001,44.38,26.448,44,914,10,3,1,0,0,0,1,1,medium_risk
man,125,Many,always,3,170.032,80.819,26.796,72,114,0,22,1,0,0,0,0,1,low_risk
man,125,Cuxi,seldom,3,158.523,95.168,55.249,115,597,4,19,1,0,0,1,0,1,low_risk
woman,125,Many,usually,2,154.631,33.925,25.005,63,984,5,21,1,0,0,0,0,1,medium_risk
woman,100,GP,sometimes,2,160.382,48.192,30.325,76,326,9,2,1,0,0,1,1,1,low_risk
man,50,duke,seldom,3,168.811,67.334,24.304,96,387,9,2,1,0,0,1,1,1,low_risk
woman,150,DRG,seldom,2,161.225,29.7,29.512,121,608,7,2,1,0,0,1,0,1,low_risk
man,125,Many,usually,3,166.699,74.19,42.436,98,800,10,1,1,0,0,0,0,1,low_risk
man,125,JET,seldom,3,175.955,67.571,27.375,99,846,4,0,1,0,0,1,1,1,low_risk
man,50,JET,always,2,176.809,49.493,29.23,97,674,4,19,1,1,0,0,0,1,low_risk
man,50,duke,usually,2,173.153,63.131,39.227,127,765,9,6,1,1,0,0,1,0,low_risk
man,125,FORCE,sometimes,3,178.193,55.764,41.884,74,611,4,14,1,1,1,0,0,1,low_risk
man,50,axis Z,usually,1,174.582,74.411,34.815,111,621,2,20,1,0,0,0,0,1,low_risk
woman,125,Cuxi,never,2,154.315,36.553,25.859,119,389,10,6,1,0,1,0,0,0,low_risk
woman,100,FORCE,sometimes,1,150.375,40.163,29.46,98,162,2,27,1,0,0,0,1,1,low_risk
woman,50,JET,sometimes,2,173.685,55.961,71.342,112,798,5,0,1,0,0,0,0,1,medium_risk
woman,125,Limi,usually,2,159.889,52.968,30.68,60,192,1,29,1,0,0,1,0,1,low_risk
man,150,BWS,seldom,2,188.944,77.938,28.13,57,964,7,23,0,0,0,0,1,0,low_risk
man,150,GP,seldom,2,166.232,58.029,35.811,98,553,0,26,1,0,0,0,1,1,low_risk
man,150,DRG,seldom,2,173.587,74.517,23.3,49,624,6,27,0,1,1,0,0,1,low_risk
woman,150,Fiddle,usually,1,137.546,45.553,24.84,103,796,3,19,1,0,1,0,0,1,low_risk
woman,125,FORCE,never,2,146.719,53.584,34.119,128,244,4,29,1,1,1,1,1,0,low_risk
woman,150,cygnus,never,2,139.103,60.603,24.584,42,979,6,5,0,0,0,1,1,1,low_risk
woman,125,DRG,always,2,163.541,55.084,21.451,41,811,4,22,1,0,0,1,1,1,medium_risk
man,125,Many,seldom,2,159.519,68.914,27.569,90,187,7,10,1,0,1,1,0,1,low_risk
woman,125,FORCE,always,2,140.43,52.64,27.525,116,135,5,4,1,0,0,1,1,1,low_risk
man,125,Swish,sometimes,3,162.4,76.206,22.33,53,840,1,13,1,0,0,1,0,1,low_risk
man,125,JET,seldom,2,180.759,74.626,18.584,55,624,7,27,1,0,0,0,0,0,low_risk
woman,125,cygnus,seldom,2,147.45,64.623,30.21,124,429,9,6,1,0,0,1,1,0,low_risk
man,125,POG,always,2,171.066,71.145,26.273,83,813,9,22,1,1,0,0,1,1,medium_risk
man,50,Swish,usually,3,166.127,69.644,18.001,102,751,1,13,1,0,0,0,0,0,low_risk
man,125,Swish,usually,2,171.724,63.097,48.108,129,520,2,2,1,0,0,0,0,1,low_risk
woman,125,cygnus,sometimes,3,165.539,53.972,19.817,103,974,7,17,1,1,0,1,0,1,low_risk
woman,50,DRG,sometimes,2,169.254,58.336,24.241,95,711,2,22,1,0,0,1,1,1,low_risk
woman,150,Swish,never,2,153.767,51.143,39.894,71,557,7,10,1,0,1,0,1,1,low_risk
woman,50,Swish,seldom,3,167.745,59.283,20.391,101,928,8,2,1,1,0,1,0,1,low_risk
woman,125,GP,sometimes,2,171.668,50.131,24.393,66,197,6,13,1,1,0,1,0,1,low_risk
woman,125,Limi,never,3,152.519,47.791,31.422,42,432,0,22,1,0,1,1,1,1,low_risk
woman,125,Swish,usually,1,158.892,38.419,18.216,112,736,0,23,1,1,0,0,0,0,low_risk
man,125,FORCE,seldom,3,166.573,48.745,20.601,64,697,8,19,0,0,0,0,1,1,low_risk
man,50,Limi,seldom,2,176.282,65.743,19.594,106,371,9,6,1,0,0,0,1,0,low_risk
woman,50,axis Z,never,2,147.946,41.408,18.114,86,686,4,6,1,1,0,0,0,0,low_risk
woman,125,Limi,seldom,3,163.552,49.306,44.394,82,220,0,16,1,1,0,0,1,1,low_risk
woman,125,JET,seldom,3,161.772,47.015,52.732,62,499,2,5,1,1,0,0,0,1,low_risk
man,150,famous,always,2,175.089,65.046,50.953,63,760,6,27,1,1,0,0,0,1,low_risk
woman,150,cygnus,seldom,2,156.448,53.347,30.445,79,661,5,20,1,0,0,1,0,1,low_risk
man,125,Many,usually,3,179.802,82.13,44.851,47,347,2,20,1,1,0,1,0,1,low_risk
woman,125,Many,seldom,2,164.043,51.608,31.58,79,359,3,15,1,1,1,0,0,0,low_risk
woman,100,Limi,never,1,150.761,46.249,41.549,57,146,5,27,1,0,0,0,1,1,low_risk
woman,100,duke,seldom,3,153.695,65.567,23.925,98,671,8,26,1,0,0,0,0,0,low_risk
woman,125,Fiddle,usually,2,155.307,57.939,21.714,97,0,3,9,1,0,1,0,1,1,low_risk
woman,125,famous,always,2,162.309,43.211,22.578,127,831,8,15,1,1,0,0,1,1,medium_risk
woman,125,Swish,seldom,2,162.814,45.568,24.001,79,223,0,19,1,1,0,0,1,1,low_risk
woman,125,duke,never,3,158.844,49.716,25.736,100,444,1,3,1,0,1,0,0,0,low_risk
man,125,DRG,seldom,3,169.735,81.519,23.755,46,303,8,8,1,1,0,0,0,1,low_risk
woman,125,duke,seldom,2,155.389,66.19,19.523,46,395,1,0,1,0,1,0,1,1,low_risk
man,125,Cuxi,never,3,181.499,44.55,23.27,95,877,6,13,1,0,0,0,1,1,low_risk
man,125,duke,seldom,3,162.083,62.649,25.348,79,517,0,3,0,0,1,1,1,1,low_risk
woman,50,POG,sometimes,2,166.883,49.998,18.185,98,205,9,7,1,0,0,0,0,1,low_risk
woman,125,DRG,seldom,2,173.262,41.671,21.377,77,23,4,20,1,0,0,0,1,1,low_risk
man,125,POG,sometimes,1,186.133,64.148,22.696,84,406,10,11,1,0,0,0,1,1,low_risk
woman,50,axis Z,seldom,2,146.909,50.567,31.91,69,517,9,21,1,1,0,0,0,1,low_risk
man,125,BWS,sometimes,2,175.407,77.314,49.897,64,694,1,3,1,1,0,0,0,0,low_risk
man,125,Swish,seldom,2,168.858,55.282,23.544,102,450,4,5,1,1,0,0,0,1,low_risk
woman,125,GP,never,2,149.401,47.609,46.523,124,736,1,20,1,1,0,0,0,1,medium_risk
woman,100,Limi,seldom,1,163.33,43.711,38.564,125,782,5,27,1,1,0,0,1,1,low_risk
woman,100,JET,sometimes,3,151.987,26.633,22.603,86,411,6,20,1,1,1,0,0,1,low_risk
woman,125,Swish,seldom,2,156.054,51.622,38.359,69,732,0,26,1,0,0,0,0,1,medium_risk
man,100,POG,always,2,172.023,68.566,35.234,55,949,9,23,1,0,1,0,0,1,medium_risk
man,125,Swish,seldom,3,182.714,72.242,39.772,108,733,10,19,1,0,0,0,1,0,low_risk
man,125,duke,sometimes,2,183.811,77.171,30.857,89,107,4,27,1,0,0,1,1,0,low_risk
man,125,Many,usually,3,169.348,67.64,45.777,47,241,5,21,1,1,0,0,0,1,low_risk
man,125,Swish,never,3,182.058,70.841,21.102,59,103,8,3,1,0,0,0,1,1,low_risk
woman,125,JET,seldom,2,156.74,43.915,26.312,126,538,6,12,1,0,0,0,0,1,low_risk
man,125,Cuxi,sometimes,3,182.04,65.479,57.603,74,169,6,2,1,0,0,0,1,1,low_risk
woman,125,FORCE,seldom,3,155.849,31.774,61.009,67,510,0,22,1,0,0,0,1,1,low_risk
man,100,JET,never,3,176.77,73.546,37.368,48,43,9,22,1,0,0,0,0,1,low_risk
man,150,duke,seldom,3,162.918,58.398,32.206,84,368,10,29,1,0,0,1,1,1,low_risk
woman,50,Limi,sometimes,2,157.451,61.568,29.396,79,103,5,5,0,0,0,1,1,1,low_risk
man,125,POG,sometimes,1,169.939,71.496,42.284,68,62,0,29,1,0,0,1,0,1,low_risk
woman,125,Limi,never,2,157.58,47.594,25.491,49,557,7,0,1,0,0,0,1,1,low_risk
woman,125,Limi,seldom,2,158.858,52.555,37.498,115,327,0,20,1,0,0,0,0,0,low_risk
man,150,cygnus,never,3,165.133,68.486,22.966,117,345,2,8,1,0,0,0,0,1,low_risk
woman,125,JET,never,3,154.803,49.976,31.984,116,489,3,4,1,0,0,0,0,1,low_risk
man,150,FORCE,never,3,161.38,76.015,49.474,87,498,5,25,1,0,0,1,1,1,low_risk
man,125,BWS,seldom,3,177.839,77.712,28.665,83,282,10,19,1,0,0,0,1,1,low_risk
man,125,Cuxi,usually,2,176.905,57.18,37.676,86,996,9,29,0,1,0,1,1,1,medium_risk
man,125,POG,usually,3,167.6,87.977,32.59,61,32,0,7,1,1,0,0,0,1,low_risk
woman,125,GP,never,3,166.478,41.103,30.761,78,911,9,18,1,1,0,0,0,1,low_risk
woman,50,FORCE,usually,3,157.613,55.405,42.544,110,98,9,22,1,1,1,0,1,1,low_risk
man,125,Limi,seldom,2,181.904,64.965,18.758,42,951,8,24,0,0,0,0,1,1,medium_risk
woman,150,BWS,always,2,165.885,57.297,25.055,59,876,8,6,1,0,0,0,0,1,low_risk
woman,125,axis Z,seldom,2,152.267,41.795,20.443,84,444,9,6,0,0,0,1,0,0,low_risk
woman,125,POG,sometimes,2,160.294,49.12,38.856,88,712,4,15,1,0,0,0,0,1,medium_risk
woman,125,duke,seldom,1,148.566,60.175,26.302,66,357,5,27,1,0,0,1,0,1,low_risk
woman,150,Swish,seldom,3,175.835,47.235,44.43,110,211,1,25,0,0,0,1,0,1,low_risk
woman,125,BWS,never,2,160.324,58.867,39.902,118,966,3,5,0,0,0,0,0,1,medium_risk
man,125,POG,seldom,2,164.969,71.775,29.746,111,358,2,0,1,0,0,0,0,1,low_risk
man,125,Swish,sometimes,3,162.497,72.339,27.098,103,224,7,1,0,1,0,1,0,1,low_risk
woman,150,duke,always,1,161.864,44.669,18.677,69,15,2,15,1,0,1,0,0,1,low_risk
man,125,Fiddle,seldom,3,157.117,78.411,47.503,126,858,8,13,1,1,0,0,1,1,low_risk
woman,125,Swish,never,2,147.29,63.463,29.906,119,613,9,24,1,0,0,0,0,1,medium_risk
woman,125,JET,usually,2,157.899,57.033,30.041,94,728,3,6,1,0,1,0,1,1,medium_risk
man,125,Cuxi,never,2,183.047,72.276,40.132,103,642,7,24,1,1,0,1,1,1,medium_risk
woman,50,Limi,usually,3,169.003,29.613,57.05,69,635,4,20,1,0,0,0,0,1,low_risk
man,150,Limi,never,2,183.49,68.31,24.197,93,729,2,8,1,1,0,0,1,1,low_risk
woman,125,FORCE,usually,1,163.507,54.863,22.556,106,703,0,13,1,0,0,0,1,1,low_risk
woman,50,Limi,never,2,147.809,60.08,29.48,100,134,9,7,1,1,1,0,0,1,low_risk
man,125,famous,always,1,157.074,73.821,20.349,50,750,4,10,0,0,1,0,0,0,low_risk
man,125,JET,sometimes,1,182.656,92.449,31.723,56,550,3,18,1,0,0,1,0,1,low_risk
man,125,cygnus,never,3,176.93,51.498,30.168,81,369,7,5,1,1,0,0,0,0,low_risk
woman,125,POG,seldom,2,172.895,38.915,49.042,100,30,6,27,1,0,0,1,0,1,low_risk
woman,125,duke,sometimes,2,164.665,47.246,29.952,81,197,7,29,1,1,0,1,0,1,low_risk
man,150,DRG,usually,2,178.618,66.833,25.877,47,687,8,20,0,0,0,0,0,1,low_risk
woman,125,Cuxi,usually,3,160.657,38.141,19.966,99,93,9,26,0,0,0,0,0,1,low_risk
woman,125,DRG,always,3,152.074,48.206,40.973,64,267,2,3,1,0,0,0,0,1,low_risk
woman,125,DRG,never,2,162.24,71.193,22.88,56,995,8,19,1,1,0,0,1,0,low_risk
woman,125,famous,seldom,2,162.923,59.855,26.14,119,446,0,12,1,1,0,1,1,1,low_risk
woman,125,Swish,sometimes,1,161.643,45.247,25.828,112,416,4,22,1,0,0,0,1,1,low_risk
woman,125,Limi,seldom,3,156.802,53.392,21.772,113,298,4,29,1,1,0,0,0,1,low_risk
man,50,Swish,usually,2,176.447,77.073,20.485,89,840,8,22,1,0,0,1,1,0,low_risk
woman,125,Fiddle,seldom,3,158.566,19.415,20.352,64,351,7,18,1,1,0,1,1,1,low_risk
woman,50,Many,sometimes,3,146.365,46.799,30.064,40,830,8,19,1,0,0,1,1,1,low_risk
woman,125,Swish,never,3,148.296,41.886,53.072,122,9,7,7,1,0,0,1,1,1,low_risk
man,125,DRG,sometimes,1,178.001,58.92,48.14,96,820,9,18,1,1,0,1,1,1,high_risk
man,150,BWS,always,2,175.065,61.305,34.042,52,337,3,13,1,0,1,0,0,1,low_risk
man,125,GP,usually,2,167.712,86.287,38.865,108,734,2,26,0,0,1,0,0,1,medium_risk
man,150,Fiddle,usually,2,165.306,61.75,31.879,66,482,9,19,1,0,0,0,1,1,low_risk
woman,125,FORCE,seldom,2,164.009,50.117,20.732,92,154,2,9,1,0,0,0,0,0,low_risk
man,125,axis Z,never,3,172.66,79.885,25.608,122,970,1,14,1,1,0,0,1,0,low_risk
man,50,JET,sometimes,2,168.092,70.127,28.944,93,136,7,12,1,1,0,1,1,1,low_risk
