gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
man,125,famous,sometimes,1,170.468,80.784,28.422,48,878,9,21,1,1,0,0,1,1,low_risk
man,125,Fiddle,seldom,3,175.15,72.175,28.277,106,221,0,15,1,1,1,0,0,1,low_risk
woman,125,Swish,usually,2,151.295,51.375,30.699,103,584,3,12,1,1,0,0,1,1,medium_risk
woman,100,Many,seldom,2,142.32,52.807,33.316,72,633,5,18,1,0,1,0,1,1,medium_risk
man,150,FORCE,seldom,2,181.382,63.11,35.875,46,468,0,21,1,0,0,0,0,0,low_risk
man,125,FORCE,sometimes,3,163.134,66.455,28.185,90,138,6,5,1,0,1,0,1,1,low_risk
man,125,famous,seldom,3,169.726,72.538,19.92,52,633,6,25,1,0,0,0,0,1,low_risk
man,150,Cuxi,usually,2,179.491,62.79,29.777,63,679,5,18,1,0,0,0,1,1,low_risk
woman,100,Swish,usually,3,175.522,50.681,20.238,66,378,1,6,1,0,1,1,1,1,low_risk
woman,50,duke,sometimes,2,154.063,54.385,42.476,97,382,9,14,1,0,1,1,0,1,low_risk
man,125,Many,seldom,3,178.319,62.208,34.957,69,478,1,20,1,0,0,0,1,1,low_risk
woman,125,DRG,seldom,2,148.033,70.812,34.725,108,799,8,1,1,0,0,0,1,1,medium_risk
woman,125,POG,seldom,2,151.468,57.973,35.732,55,605,1,2,1,0,0,0,1,1,medium_risk
man,125,duke,seldom,2,171.809,67.505,33.18,106,119,7,6,1,0,0,0,1,1,medium_risk
woman,125,POG,seldom,1,144.678,48.121,28.937,61,216,6,16,1,0,1,0,0,0,low_risk
man,50,GP,seldom,2,175.706,80.624,50.297,78,261,4,9,0,1,0,1,1,1,high_risk
man,50,Cuxi,usually,2,173.67,60.107,28.577,104,117,10,15,1,0,1,0,0,1,low_risk
woman,125,POG,always,2,173.079,50.462,47.468,46,567,3,29,1,0,0,0,0,1,medium_risk
woman,125,Many,sometimes,2,166.607,42.585,24.195,84,664,6,17,0,1,0,0,1,1,medium_risk
woman,125,JET,seldom,2,171.452,30.323,26.068,101,461,0,9,1,1,1,1,1,1,medium_risk
woman,125,JET,sometimes,2,144.317,57.239,23.509,44,458,6,8,1,0,1,0,0,0,low_risk
man,50,axis Z,usually,2,183.016,101.794,26.768,115,745,1,17,0,0,0,0,0,1,low_risk
man,125,famous,seldom,1,169.473,60.247,58.714,96,939,0,10,1,0,0,0,1,1,low_risk
man,150,JET,seldom,2,174.691,77.593,40.435,129,511,10,17,1,1,0,0,1,1,low_risk
woman,100,Limi,sometimes,2,165.046,29.622,18.096,95,846,5,8,0,0,1,0,0,1,medium_risk
man,125,BWS,usually,3,161.424,72.351,49.698,66,862,1,8,1,1,1,0,0,1,low_risk
woman,125,JET,sometimes,2,168.202,35.699,23.096,43,546,9,21,1,0,0,0,1,1,medium_risk
woman,150,cygnus,seldom,2,167.48,37.567,19.663,101,578,1,11,1,0,0,0,0,1,low_risk
woman,100,FORCE,sometimes,2,159.445,49.119,23.189,70,214,5,2,1,1,0,0,0,1,medium_risk
woman,150,Cuxi,sometimes,3,174.059,63.149,35.764,129,816,2,24,0,1,1,1,0,1,low_risk
woman,125,JET,usually,2,172.319,59.927,34.764,56,823,5,15,1,0,0,0,0,1,medium_risk
man,125,FORCE,sometimes,2,178.075,52.782,28.031,90,73,0,22,1,0,0,0,1,1,medium_risk
man,100,BWS,sometimes,2,169.49,70.098,36.908,64,63,0,3,1,1,0,0,0,1,medium_risk
woman,125,BWS,usually,2,148.982,58.338,27.552,52,566,0,11,1,0,0,0,1,0,low_risk
man,150,GP,seldom,3,170.796,64.222,65.99,61,924,7,20,1,0,1,0,1,1,low_risk
man,150,GP,seldom,2,171.276,70.677,22.125,56,384,9,5,1,0,1,0,1,1,low_risk
man,125,JET,never,2,167.217,68.974,31.942,86,32,10,10,1,0,0,0,0,1,medium_risk
man,125,BWS,seldom,2,186.884,74.954,30.193,74,495,8,24,1,0,0,0,1,1,medium_risk
man,50,Many,always,2,173.981,78.864,25.261,90,437,9,4,1,0,0,1,1,1,low_risk
man,100,famous,sometimes,3,168.878,79.17,19.14,89,853,7,16,1,0,0,0,1,0,low_risk
woman,125,GP,never,3,152.584,57.903,41.525,126,460,4,17,1,0,0,0,0,1,low_risk
woman,150,Fiddle,sometimes,2,163.556,38.469,65.449,49,931,9,15,1,0,0,1,1,1,low_risk
woman,125,FORCE,sometimes,3,151.265,63.305,26.069,92,234,7,1,1,1,1,0,0,1,low_risk
man,125,Cuxi,sometimes,2,167.065,53.857,38.098,88,109,10,4,1,0,0,0,1,1,medium_risk
woman,125,GP,usually,3,172.916,50.374,33.385,62,747,1,21,1,0,0,0,0,1,low_risk
man,50,axis Z,usually,2,185.48,103.245,41.78,41,145,1,19,1,0,0,1,1,1,low_risk
man,125,axis Z,usually,2,167.684,59.004,23.052,70,889,7,18,1,0,0,0,0,1,medium_risk
man,125,Fiddle,seldom,3,173.062,55.166,56.592,108,568,2,17,1,1,0,0,1,1,low_risk
man,100,Cuxi,never,3,165.876,72.805,24.452,90,865,6,24,1,0,1,0,0,1,low_risk
man,150,axis Z,sometimes,3,166.839,80.373,34.039,59,172,3,14,1,0,0,0,1,1,low_risk
woman,125,duke,sometimes,2,150.977,56.854,33.017,114,27,3,4,1,0,0,0,1,1,medium_risk
man,100,DRG,seldom,3,175.39,80.11,18.081,67,25,8,9,0,0,1,1,1,0,low_risk
man,125,POG,sometimes,1,175.118,74.893,30.762,81,291,9,25,1,0,0,0,1,1,low_risk
woman,50,Fiddle,always,2,151.125,63.646,18.976,123,710,6,16,0,0,0,1,1,1,low_risk
woman,125,cygnus,never,3,148.884,34.129,29.72,58,73,3,25,1,1,0,0,1,0,low_risk
woman,50,Limi,sometimes,2,158.089,64.794,25.318,47,569,7,25,1,0,1,0,0,1,low_risk
