gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
woman,125,axis Z,sometimes,1,158.437,50.21,26.123,124,819,2,3,1,0,0,1,0,0,low_risk
man,125,Swish,sometimes,2,176.686,74.856,36.748,84,330,1,29,1,0,0,0,0,1,medium_risk
man,150,GP,seldom,2,177.939,80.761,19.33,49,791,9,15,1,0,0,0,1,1,low_risk
woman,150,cygnus,never,3,159.15,41.237,31.312,80,570,1,4,0,0,0,1,1,1,low_risk
man,125,Swish,seldom,2,172.065,59.717,21.779,95,818,0,25,1,1,0,0,1,1,medium_risk
man,125,FORCE,seldom,1,161.01,66.101,20.877,45,138,2,11,1,0,0,1,1,0,low_risk
man,150,JET,seldom,2,163.182,76.698,55.549,112,990,10,2,1,0,0,0,1,0,low_risk
man,125,duke,seldom,3,173.704,76.693,41.608,86,551,6,20,1,0,0,0,0,1,low_risk
woman,125,FORCE,seldom,3,160.721,45.588,27.8,71,369,10,7,1,0,0,1,1,1,low_risk
woman,125,FORCE,always,2,150.569,40.045,62.942,110,30,8,5,1,0,1,0,1,1,low_risk
woman,150,axis Z,seldom,3,165.329,45.705,49.771,46,617,9,18,1,0,1,0,0,1,low_risk
man,125,Cuxi,seldom,2,168.637,75.294,33.906,63,542,10,2,1,0,0,0,1,1,low_risk
man,125,duke,seldom,2,171.172,65.712,32.088,113,84,9,25,1,0,1,1,0,1,low_risk
man,100,FORCE,usually,3,169.051,77.426,27.703,122,970,9,20,1,0,0,0,1,0,low_risk
woman,125,Limi,usually,3,145.201,57.834,20.785,73,283,8,0,1,1,1,0,0,1,low_risk
woman,100,cygnus,always,2,140.859,40.82,19.166,99,884,8,24,1,1,0,0,1,0,low_risk
man,125,famous,sometimes,3,167.892,72.755,24.443,106,815,2,2,1,1,0,1,0,1,high_risk
man,125,Cuxi,seldom,1,184.012,77.203,22.871,66,779,6,24,0,0,0,0,0,1,low_risk
man,50,Swish,usually,1,158.333,74.288,28.783,120,778,4,15,1,0,0,0,0,1,low_risk
woman,125,GP,sometimes,2,169.978,36.999,28.413,119,262,6,1,1,1,0,0,0,1,low_risk
man,125,POG,seldom,2,180.505,69.31,33.012,59,164,1,10,1,1,0,1,1,0,low_risk
woman,150,JET,seldom,3,162.133,40.142,36.15,61,961,6,28,1,1,0,0,0,1,low_risk
woman,125,Many,never,2,160.927,57.189,19.328,64,985,4,24,1,0,1,1,0,1,low_risk
man,125,POG,seldom,3,163.802,35.368,23.01,89,701,5,12,1,0,0,1,1,1,low_risk
woman,150,Fiddle,seldom,2,155.454,47.632,38.818,104,829,7,26,1,0,1,0,1,1,low_risk
woman,125,axis Z,sometimes,1,164.652,51.681,20.466,95,53,7,25,0,0,0,0,1,1,low_risk
man,125,Cuxi,seldom,2,181.809,70.278,19.721,97,708,0,29,1,1,0,1,1,1,medium_risk
woman,150,Many,always,3,161.436,64.852,32.318,97,538,6,20,1,0,0,0,0,1,low_risk
man,150,Many,sometimes,2,184.316,65.152,39.452,110,830,4,22,1,0,0,0,0,1,low_risk
woman,125,POG,usually,2,169.284,38.926,28.138,74,609,5,7,1,1,0,0,1,1,low_risk
man,50,duke,always,2,168.357,60.024,36.033,62,450,3,29,1,0,1,0,1,1,low_risk
woman,125,Cuxi,sometimes,3,153.554,43.342,34.442,104,324,0,5,1,1,0,0,0,1,low_risk
woman,125,DRG,always,2,145.081,55.939,35.194,106,109,4,29,1,0,0,0,1,0,low_risk
man,150,Fiddle,seldom,1,176.303,81.387,30.268,119,172,9,12,1,0,0,1,0,1,low_risk
man,125,BWS,sometimes,2,165.764,72.031,25.417,119,514,7,25,1,0,0,0,0,1,low_risk
woman,125,Fiddle,seldom,2,145.869,36.316,20.628,81,366,10,16,1,1,0,0,0,1,low_risk
man,125,axis Z,usually,2,172.086,69.47,21.62,48,637,1,29,0,0,0,0,1,1,medium_risk
man,125,famous,sometimes,2,165.303,57.715,22.03,66,24,6,29,1,0,0,0,1,1,low_risk
man,125,Swish,usually,3,172.669,71.21,39.501,64,172,0,1,1,1,0,1,0,1,low_risk
man,150,Swish,seldom,3,158.048,50.524,30.889,75,49,9,1,1,0,0,0,0,0,low_risk
woman,125,Swish,seldom,2,155.632,55.19,21.942,102,174,0,18,1,0,0,1,1,1,medium_risk
man,125,Limi,seldom,2,175.045,56.393,37.686,106,859,0,8,1,1,0,0,0,1,medium_risk
woman,125,cygnus,usually,2,152.756,57.9,19.649,48,599,2,0,1,0,1,0,0,1,medium_risk
woman,125,DRG,usually,2,165.417,47.352,33.74,124,602,9,28,1,0,1,1,1,1,low_risk
woman,125,Swish,sometimes,3,164.517,50.694,26.108,115,376,0,17,1,1,0,1,1,1,low_risk
man,125,Many,usually,1,170.999,68.383,47.803,113,549,10,19,1,0,0,0,0,1,low_risk
woman,125,DRG,usually,2,167.136,33.419,30.893,113,740,10,27,0,1,1,0,0,1,low_risk
woman,150,Limi,usually,2,153.081,33.43,34.771,103,269,10,7,1,0,0,0,1,1,low_risk
woman,50,Limi,always,2,158.614,60.59,50.684,60,283,2,13,1,0,0,0,0,1,low_risk
woman,125,duke,usually,2,163.285,64.139,28.697,53,521,9,22,1,0,0,1,1,1,low_risk
man,150,Cuxi,seldom,2,165.832,80.734,36.86,90,252,4,6,1,0,0,0,1,1,low_risk
woman,50,Cuxi,seldom,2,147.752,39.809,31.716,126,678,9,20,0,1,0,0,1,1,low_risk
woman,50,BWS,always,2,164.495,48.533,39.996,64,573,9,8,1,0,0,0,1,1,low_risk
man,125,DRG,sometimes,2,180.258,70.432,44.124,54,814,5,3,1,1,0,1,1,1,low_risk
woman,150,cygnus,never,2,144.286,57.161,31.852,62,928,4,18,1,0,0,1,0,0,low_risk
man,150,Fiddle,never,2,181.409,71.226,43.187,121,873,9,7,1,0,0,0,0,1,low_risk
woman,125,Limi,sometimes,2,160.224,54.932,33.4,115,846,4,5,1,0,0,0,0,1,low_risk
man,150,Limi,never,2,168.443,53.801,35.307,121,265,8,23,1,0,0,1,1,1,low_risk
woman,125,duke,seldom,2,149.11,41.74,45.431,129,434,9,10,1,0,0,0,1,1,low_risk
man,125,cygnus,seldom,3,176.611,77.058,26.628,95,980,1,6,1,1,0,1,0,0,low_risk
man,125,cygnus,usually,2,183.577,65.676,39.974,85,520,7,25,1,0,0,1,0,0,low_risk
woman,125,cygnus,seldom,2,161.467,62.519,33.326,48,8,2,28,1,1,0,1,0,1,medium_risk
man,150,cygnus,sometimes,2,163.057,66.585,23.453,67,168,5,3,1,1,0,0,0,1,low_risk
man,125,Swish,sometimes,3,173.469,70.63,20.157,119,587,3,29,1,0,0,0,1,1,low_risk
woman,50,duke,sometimes,1,157.326,27.394,28.916,99,9,5,2,1,0,1,1,0,1,low_risk
man,125,BWS,seldom,2,171.402,76.95,30.53,124,633,4,19,1,0,0,1,1,1,low_risk
woman,150,duke,sometimes,2,142.639,62.636,36.08,70,240,8,23,0,0,0,1,0,1,low_risk
man,125,duke,seldom,2,169.959,61.803,33.728,81,816,4,14,1,0,1,0,0,0,low_risk
woman,125,DRG,sometimes,2,154.592,53.406,40.682,56,418,10,1,0,0,0,1,1,1,low_risk
man,125,JET,seldom,3,171.024,62.925,22.135,103,432,10,6,1,1,0,0,1,1,low_risk
man,150,famous,always,2,170.706,63.282,36.202,108,645,1,1,1,0,0,0,1,1,low_risk
woman,125,BWS,seldom,2,145.937,29.81,26.536,62,668,2,29,1,0,0,0,0,0,low_risk
man,125,famous,always,2,168.863,82.826,50.058,96,595,5,10,1,1,1,1,0,1,low_risk
woman,150,BWS,seldom,2,161.589,56.343,20.06,105,344,3,4,1,1,0,1,0,1,low_risk
man,100,POG,always,3,172.421,52.669,30.937,80,363,0,11,1,1,0,0,1,1,low_risk
woman,150,Swish,seldom,1,159.477,41.677,21.606,95,495,3,17,1,1,0,1,1,1,high_risk
man,125,Swish,sometimes,3,184.346,53.148,19.212,93,841,10,12,1,0,0,0,0,1,low_risk
man,125,cygnus,always,2,167.012,77.623,33.924,53,182,5,7,1,0,0,1,0,1,low_risk
woman,125,JET,sometimes,3,137.268,46.679,51.052,109,113,6,1,1,0,0,1,0,0,low_risk
man,125,Cuxi,never,3,171.372,65.463,23.453,102,478,9,26,1,1,0,0,0,0,low_risk
man,125,duke,sometimes,2,174.327,91.418,23.845,42,148,6,2,1,0,1,1,1,1,low_risk
man,50,Cuxi,sometimes,2,168.131,66.11,19.21,82,833,6,10,1,0,0,0,0,1,low_risk
woman,125,POG,seldom,2,152.124,47.102,37.234,40,653,1,27,1,0,0,0,0,1,medium_risk
woman,125,duke,seldom,2,153.956,52.899,43.345,80,178,6,25,1,0,0,0,1,1,low_risk
man,125,axis Z,always,2,162.705,74.126,35.616,67,476,4,23,1,0,0,0,1,1,low_risk
woman,125,famous,seldom,1,171.13,48.857,26.9,99,773,4,28,0,1,0,0,1,0,high_risk
man,125,famous,usually,2,162.373,84.677,29.076,54,501,6,7,1,1,0,0,1,1,low_risk
woman,125,FORCE,usually,2,156.97,48.906,23.992,45,584,6,12,1,1,0,0,0,1,low_risk
man,125,duke,never,2,191.262,56.491,32.234,60,147,8,20,1,1,0,1,1,1,low_risk
man,125,Fiddle,seldom,2,175.833,48.7,23.678,130,893,5,11,1,1,0,0,0,1,low_risk
woman,150,cygnus,seldom,2,162.946,55.545,32.016,72,987,1,10,1,0,0,0,1,0,low_risk
man,150,cygnus,sometimes,2,174.031,70.261,47.873,116,119,1,24,1,0,1,0,1,1,low_risk
man,125,Fiddle,always,2,171.986,53.329,29.889,106,360,3,4,1,0,0,1,0,1,low_risk
woman,150,POG,sometimes,2,155.203,36.062,60.28,47,794,3,10,1,0,0,1,1,1,low_risk
man,125,GP,sometimes,3,177.201,64.857,37.916,52,872,9,14,1,0,1,0,0,1,low_risk
man,125,GP,sometimes,1,188.463,68.813,36.148,125,356,5,27,1,0,0,1,0,0,low_risk
man,125,Cuxi,seldom,2,168.382,71.0,28.59,101,160,6,16,1,0,1,0,0,0,low_risk
man,100,Fiddle,seldom,2,172.365,58.504,42.525,48,992,4,13,1,0,0,0,0,1,low_risk
woman,125,FORCE,seldom,2,146.474,42.546,63.577,119,41,2,17,1,1,1,0,0,1,medium_risk
woman,100,duke,seldom,2,165.071,44.909,31.103,58,794,10,21,1,0,0,0,0,0,low_risk
man,125,POG,seldom,2,177.634,69.326,41.68,89,567,7,10,1,1,0,0,0,1,low_risk
woman,125,POG,usually,2,149.812,57.489,36.231,58,634,7,11,0,0,0,0,0,1,low_risk
woman,125,DRG,sometimes,2,159.699,49.197,31.616,42,350,6,2,1,0,0,1,0,1,low_risk
man,125,Swish,seldom,3,170.538,70.412,25.004,81,440,2,22,1,0,0,0,1,1,low_risk
woman,125,Fiddle,never,1,162.509,72.799,31.582,111,852,8,7,1,0,1,1,1,1,low_risk
woman,125,Fiddle,seldom,1,163.585,49.585,21.298,54,297,6,14,1,1,0,1,1,0,low_risk
man,50,Fiddle,seldom,2,181.338,67.859,35.602,103,307,6,22,1,0,0,0,1,1,low_risk
man,100,Swish,never,3,180.297,70.552,37.712,91,836,0,14,1,0,0,1,1,0,low_risk
man,150,JET,sometimes,3,172.724,80.073,18.934,125,5,4,10,1,0,0,0,0,1,low_risk
man,125,BWS,always,2,168.471,75.5,39.972,59,358,9,11,1,0,0,0,1,1,low_risk
woman,125,JET,usually,2,159.902,58.73,38.378,44,784,8,17,1,0,1,1,0,1,low_risk
man,125,POG,sometimes,2,174.974,77.277,25.616,107,480,10,28,1,0,0,0,0,1,low_risk
woman,150,Limi,sometimes,3,146.267,51.665,51.35,125,321,9,22,1,0,0,0,0,0,low_risk
man,125,Swish,seldom,3,160.446,57.792,26.602,109,922,5,12,1,1,0,0,0,1,low_risk
man,150,Swish,sometimes,3,172.807,75.637,51.537,93,56,6,28,1,0,0,0,0,1,low_risk
man,125,POG,seldom,3,174.718,75.971,19.432,63,979,2,10,1,1,0,1,1,1,low_risk
man,125,POG,seldom,2,172.119,70.227,27.488,65,310,4,20,1,0,0,1,0,1,low_risk
woman,125,POG,never,2,152.697,50.914,18.521,62,799,2,25,1,0,1,1,0,1,medium_risk
woman,125,FORCE,seldom,2,167.472,48.342,27.476,84,666,5,0,1,0,0,1,1,1,low_risk
woman,100,Cuxi,seldom,2,159.484,48.249,34.687,73,778,6,4,1,1,0,0,1,1,low_risk
woman,125,Fiddle,usually,2,170.883,61.811,18.476,64,395,1,8,1,0,1,0,1,1,medium_risk
man,150,FORCE,seldom,2,173.332,65.488,19.305,101,64,5,8,1,0,0,0,1,1,low_risk
woman,125,FORCE,sometimes,2,160.251,45.521,20.493,40,644,3,21,1,0,1,0,1,1,low_risk
man,125,Fiddle,sometimes,3,190.242,58.144,47.357,56,664,1,20,1,0,0,0,1,1,low_risk
man,125,BWS,always,2,171.906,75.785,23.334,101,430,2,1,1,0,0,0,1,1,medium_risk
woman,125,Fiddle,seldom,3,167.23,50.605,29.249,98,371,0,28,1,0,0,1,0,1,low_risk
woman,125,DRG,sometimes,2,154.714,43.965,24.676,126,645,9,0,1,0,0,1,0,1,low_risk
woman,125,Cuxi,sometimes,2,167.548,44.364,38.811,119,692,3,0,0,0,0,1,1,1,low_risk
man,50,Cuxi,sometimes,2,167.944,75.224,27.99,89,833,7,3,1,0,1,0,1,1,low_risk
man,125,duke,seldom,2,176.987,75.796,43.935,111,593,4,27,1,0,0,1,0,1,low_risk
man,125,DRG,seldom,2,174.194,67.898,28.327,101,558,6,19,1,0,0,0,0,1,low_risk
woman,50,GP,usually,2,160.647,57.917,34.31,98,120,10,27,1,0,0,1,1,1,low_risk
man,125,Swish,seldom,2,193.263,72.034,37.496,57,118,0,24,1,1,0,0,0,0,low_risk
man,50,famous,always,2,168.801,69.243,28.11,64,524,8,12,1,1,0,0,0,1,low_risk
woman,125,FORCE,usually,2,155.34,39.841,27.206,41,85,7,26,1,0,0,0,1,1,low_risk
man,125,famous,usually,3,171.274,89.856,27.643,99,665,8,24,1,1,1,0,0,1,low_risk
woman,100,duke,seldom,3,151.497,47.481,19.575,119,628,8,17,1,0,0,0,0,0,low_risk
woman,125,Fiddle,sometimes,2,163.763,50.068,22.307,43,393,0,4,1,0,0,1,0,1,medium_risk
woman,50,BWS,usually,2,144.902,48.189,26.455,86,835,5,25,1,0,0,0,1,1,low_risk
woman,100,axis Z,always,2,138.652,49.878,34.444,121,883,1,2,1,0,0,1,0,1,medium_risk
man,125,POG,seldom,2,175.228,75.112,29.138,125,752,5,21,1,0,1,0,0,1,low_risk
man,150,duke,seldom,1,169.383,76.246,25.364,110,352,0,29,1,1,0,0,1,1,low_risk
woman,125,cygnus,sometimes,2,160.857,49.893,46.423,86,739,0,21,1,0,0,0,1,1,medium_risk
woman,150,FORCE,seldom,2,156.468,48.272,31.806,130,377,1,19,1,0,0,0,0,0,low_risk
man,100,JET,sometimes,2,175.141,51.938,22.876,45,719,0,19,0,0,0,1,0,0,low_risk
woman,125,Fiddle,seldom,2,151.99,54.946,73.409,49,196,6,29,0,1,1,0,1,1,high_risk
man,150,DRG,always,1,168.514,70.856,41.711,90,781,10,9,1,1,0,0,0,1,low_risk
man,100,Swish,seldom,2,174.748,91.787,22.495,43,540,9,5,1,0,0,0,0,1,low_risk
woman,125,Many,seldom,2,157.702,35.133,23.676,120,847,9,1,1,0,0,0,0,0,low_risk
man,125,famous,usually,3,172.308,66.838,49.598,92,150,9,25,1,0,0,0,1,1,low_risk
man,125,Fiddle,always,2,175.11,70.274,23.372,46,165,8,19,1,1,1,1,1,1,high_risk
man,100,GP,sometimes,3,178.179,72.855,53.419,59,79,9,22,1,0,0,0,1,1,low_risk
woman,125,FORCE,usually,2,155.4,43.438,27.031,64,725,0,0,1,1,0,0,1,1,medium_risk
man,125,Limi,always,2,179.362,63.318,31.935,84,388,1,18,1,0,0,1,0,1,medium_risk
man,125,POG,always,2,184.283,75.39,36.983,127,475,5,2,1,0,0,0,1,1,low_risk
man,150,axis Z,seldom,2,166.902,77.435,58.55,70,1000,4,10,1,0,1,0,0,1,low_risk
woman,125,Limi,never,2,144.974,66.604,28.415,92,368,4,23,1,1,0,0,0,1,low_risk
woman,50,DRG,sometimes,2,153.972,39.911,46.716,77,384,9,16,1,0,0,0,1,1,low_risk
woman,125,cygnus,sometimes,3,158.314,56.213,26.133,76,822,7,8,1,0,0,1,1,1,low_risk
woman,100,duke,seldom,2,163.693,37.504,27.454,115,450,2,29,1,0,1,1,1,1,medium_risk
woman,125,Fiddle,seldom,2,169.273,38.05,32.191,98,457,8,4,0,0,1,0,1,1,low_risk
man,125,Swish,sometimes,3,188.953,71.792,24.795,83,44,2,9,1,0,0,0,0,1,low_risk
man,125,FORCE,usually,2,189.159,86.406,19.254,56,390,5,14,1,0,0,0,0,1,low_risk
woman,150,POG,always,2,172.061,49.442,23.864,101,299,3,9,1,0,1,0,1,1,low_risk
woman,100,Swish,seldom,2,163.955,30.055,41.307,57,72,2,16,1,0,0,0,1,0,low_risk
man,125,GP,sometimes,2,185.488,71.524,30.352,111,390,5,20,0,0,1,0,1,1,low_risk
man,125,famous,sometimes,2,176.151,83.049,27.154,55,473,0,27,1,1,0,1,1,0,low_risk
woman,125,Many,seldom,2,142.03,38.477,23.006,90,383,4,12,1,1,0,0,0,1,low_risk
woman,150,BWS,sometimes,1,154.663,39.932,27.667,99,15,4,5,0,0,0,0,0,1,low_risk
man,125,JET,seldom,2,175.23,55.298,24.303,62,135,1,29,1,0,0,0,1,1,medium_risk
woman,150,duke,seldom,2,170.258,45.294,28.408,110,73,3,6,1,1,0,0,0,1,low_risk
man,125,BWS,sometimes,2,187.523,76.789,34.506,121,861,1,9,1,1,0,0,0,1,medium_risk
woman,150,Many,always,3,157.221,64.985,20.676,127,547,5,23,1,0,0,0,1,0,low_risk
man,50,Fiddle,sometimes,1,159.642,79.569,18.275,52,504,8,17,1,1,0,0,0,1,high_risk
woman,50,cygnus,seldom,2,160.73,52.483,19.936,118,935,6,18,1,1,0,0,0,1,low_risk
man,125,famous,seldom,3,169.899,83.849,27.422,120,541,4,3,1,0,1,1,1,1,low_risk
man,125,FORCE,never,3,180.138,58.737,26.06,84,838,0,4,1,0,1,0,0,1,low_risk
man,125,JET,never,3,168.925,56.534,35.461,112,522,9,18,1,0,0,1,0,0,low_risk
woman,125,famous,sometimes,3,162.751,49.105,20.214,64,363,6,5,1,0,0,0,0,1,low_risk
man,125,GP,sometimes,1,161.067,68.306,25.839,124,260,5,23,1,1,0,0,0,0,high_risk
woman,50,GP,never,3,148.982,56.802,62.064,85,949,1,11,1,0,0,1,0,1,low_risk
man,125,FORCE,seldom,2,157.808,60.302,49.497,119,602,8,25,1,1,0,1,1,1,low_risk
man,50,JET,never,3,171.886,72.798,19.025,56,935,4,11,1,0,0,1,1,1,low_risk
man,125,Limi,sometimes,1,178.058,65.323,31.0,40,480,4,25,1,0,0,0,1,1,low_risk
man,100,JET,always,2,162.097,79.984,24.996,118,757,10,10,1,0,0,0,1,1,low_risk
man,125,duke,always,3,176.194,73.95,35.026,103,413,10,8,1,0,0,1,0,0,low_risk
woman,125,famous,sometimes,3,161.946,61.583,32.662,80,650,2,27,1,0,0,0,0,1,low_risk
man,125,Swish,sometimes,2,173.253,57.067,21.754,93,387,3,28,1,0,0,0,0,0,low_risk
woman,125,Fiddle,sometimes,3,151.906,46.293,19.954,111,501,6,5,1,1,0,0,1,1,low_risk
man,125,POG,sometimes,2,163.548,83.796,31.043,130,58,7,8,1,0,1,0,0,0,low_risk
woman,125,Fiddle,seldom,1,143.663,46.367,63.421,52,378,6,7,1,0,1,0,0,1,low_risk
woman,150,POG,seldom,2,168.778,57.569,24.418,48,46,4,2,1,0,0,0,0,1,low_risk
woman,125,DRG,usually,2,150.813,26.596,24.583,60,567,7,27,1,1,0,0,0,1,low_risk
woman,125,Many,sometimes,2,129.878,46.638,25.386,66,307,7,23,0,0,0,1,1,1,low_risk
man,125,famous,seldom,2,177.077,71.962,18.496,95,181,7,17,1,0,0,0,1,0,low_risk
woman,125,JET,sometimes,3,158.329,45.071,34.421,74,391,1,8,1,0,0,1,0,1,low_risk
man,125,duke,always,2,170.338,62.188,41.688,55,736,9,19,1,0,1,0,0,1,low_risk
woman,150,famous,sometimes,3,157.411,49.829,18.45,103,384,5,24,1,0,0,0,0,1,low_risk
man,125,GP,sometimes,3,174.672,74.49,35.65,104,748,7,29,1,1,0,0,1,1,low_risk
woman,125,Limi,usually,3,144.68,45.457,21.261,109,791,0,7,1,0,0,1,0,1,low_risk
man,50,cygnus,sometimes,2,178.937,79.374,25.449,63,992,8,12,1,0,1,1,0,1,low_risk
woman,125,Cuxi,always,3,155.327,56.38,29.142,115,767,8,15,1,1,0,1,0,1,low_risk
woman,125,Cuxi,seldom,3,158.551,38.218,21.656,58,181,8,19,1,0,0,0,1,1,low_risk
man,125,BWS,never,3,159.913,90.002,22.392,120,286,10,4,1,1,0,1,1,1,high_risk
woman,125,DRG,usually,3,156.962,57.084,50.763,125,980,5,22,1,0,1,0,1,1,low_risk
man,125,cygnus,sometimes,2,164.547,68.73,22.481,43,613,2,26,1,1,1,0,1,0,low_risk
man,125,cygnus,always,3,164.62,80.39,18.307,74,13,5,29,1,0,0,0,0,1,low_risk
woman,125,BWS,seldom,3,155.593,40.483,38.175,43,511,3,6,1,0,0,1,0,1,low_risk
man,125,Many,seldom,2,185.067,56.253,31.513,111,176,4,0,0,0,0,0,0,0,low_risk
woman,150,GP,usually,2,161.911,57.052,30.183,120,837,4,5,1,0,0,0,0,0,low_risk
man,150,duke,usually,3,180.59,71.474,21.088,59,624,6,7,1,0,1,1,1,1,low_risk
man,150,GP,seldom,2,179.036,60.68,31.531,105,184,8,19,1,0,0,1,1,1,low_risk
woman,50,cygnus,seldom,3,175.514,39.852,21.643,63,686,1,17,1,1,0,1,1,1,low_risk
man,125,POG,seldom,3,182.126,74.408,30.31,58,204,10,25,1,0,1,0,1,1,low_risk
man,125,POG,sometimes,3,172.933,68.009,28.159,89,30,0,10,1,0,0,1,0,1,low_risk
woman,125,FORCE,usually,3,154.587,65.342,35.772,95,856,6,2,1,0,0,1,1,1,low_risk
woman,150,Limi,always,2,164.051,48.623,27.06,70,321,10,7,1,0,1,1,0,1,low_risk
woman,125,DRG,seldom,2,162.944,53.628,54.955,124,611,10,16,1,1,0,0,1,0,low_risk
woman,100,FORCE,sometimes,2,155.991,46.616,23.975,87,941,0,16,1,0,0,0,0,1,medium_risk
man,125,POG,sometimes,2,178.14,65.154,20.296,73,439,6,4,1,0,1,0,0,0,low_risk
man,50,BWS,seldom,3,173.683,81.071,31.69,101,999,4,8,0,1,0,0,1,1,low_risk
man,125,Swish,always,2,163.977,54.511,29.875,71,565,6,19,1,0,1,0,1,1,low_risk
woman,125,BWS,seldom,3,153.532,58.846,20.302,126,181,0,28,1,0,0,0,0,1,low_risk
man,100,cygnus,seldom,2,176.642,52.91,32.924,90,221,10,26,1,0,0,1,0,0,low_risk
man,125,axis Z,seldom,2,173.998,71.957,41.258,58,972,0,26,1,0,0,1,1,1,medium_risk
man,125,POG,seldom,3,153.505,48.599,48.53,85,215,7,5,1,1,0,1,0,1,low_risk
woman,125,cygnus,usually,1,152.608,36.068,26.559,81,523,10,15,1,0,1,0,0,1,low_risk
woman,50,Fiddle,never,2,160.8,58.648,56.434,54,467,1,22,1,0,0,0,0,1,low_risk
woman,125,duke,seldom,2,172.529,53.406,37.483,81,753,10,27,0,1,1,0,0,0,low_risk
woman,125,Many,sometimes,2,146.253,50.112,34.501,42,919,7,26,1,0,0,0,1,1,low_risk
man,125,JET,usually,3,164.863,69.254,36.251,78,315,8,14,1,0,0,0,0,1,low_risk
woman,125,GP,seldom,2,151.961,37.456,30.055,116,599,4,3,1,1,0,1,0,1,low_risk
man,125,Swish,seldom,3,175.457,85.249,27.506,96,887,2,14,0,0,1,0,0,1,low_risk
woman,150,Many,seldom,2,151.412,59.118,30.05,70,448,4,13,1,0,0,0,0,1,low_risk
woman,125,duke,seldom,2,159.244,40.355,21.311,83,802,5,13,1,0,1,1,0,1,low_risk
woman,150,Many,sometimes,1,181.358,59.75,41.6,106,405,10,0,1,1,0,1,0,1,low_risk
woman,125,Many,sometimes,2,170.896,58.772,18.391,49,645,0,9,0,0,0,1,1,1,medium_risk
