gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
woman,125,Many,sometimes,3,146.592,50.343,36.222,115,511,2,1,1,0,0,0,1,0,low_risk
woman,125,Cuxi,always,3,161.214,45.969,43.494,100,853,8,23,1,1,0,1,0,1,low_risk
man,125,JET,usually,2,175.165,66.499,21.654,65,555,6,26,1,0,0,0,0,1,medium_risk
man,125,axis Z,seldom,3,175.287,70.779,35.575,113,164,7,9,1,0,0,0,1,1,low_risk
man,125,Limi,seldom,3,178.106,72.966,25.409,129,610,10,25,1,1,0,0,1,1,low_risk
woman,150,Many,never,3,137.626,54.485,40.92,128,294,4,17,1,1,0,0,0,1,low_risk
woman,125,axis Z,usually,3,155.867,48.846,27.871,97,924,2,9,1,1,0,0,0,1,low_risk
man,125,duke,sometimes,2,182.393,80.338,40.517,129,959,1,13,1,1,0,1,0,1,medium_risk
man,125,JET,usually,1,179.739,57.02,31.028,130,789,9,8,1,1,0,0,0,0,low_risk
man,100,BWS,sometimes,1,180.56,62.139,28.913,111,499,8,24,0,0,0,0,1,1,low_risk
woman,125,FORCE,seldom,3,163.233,42.048,27.65,129,604,9,17,1,0,0,0,0,1,low_risk
woman,150,axis Z,always,2,159.269,39.773,30.223,85,294,8,15,1,0,0,0,1,1,low_risk
woman,150,BWS,seldom,3,156.369,48.908,22.231,66,931,7,2,1,0,0,1,1,0,low_risk
woman,125,POG,seldom,3,163.943,42.846,59.506,93,864,0,15,0,1,0,0,1,1,low_risk
man,125,famous,sometimes,2,161.831,79.813,30.132,51,796,9,27,1,0,0,1,1,1,medium_risk
woman,100,GP,seldom,3,159.535,48.247,33.856,44,693,8,6,1,0,0,1,1,0,low_risk
woman,125,POG,sometimes,2,159.742,52.562,43.228,130,958,5,0,1,0,0,0,0,1,medium_risk
man,125,Cuxi,always,3,185.191,71.98,25.39,122,578,7,4,1,0,0,1,0,1,low_risk
woman,125,cygnus,always,3,150.176,37.773,35.993,44,938,8,2,1,1,0,0,1,1,low_risk
woman,50,duke,seldom,2,149.078,39.623,20.112,49,630,0,7,0,0,0,1,0,1,low_risk
woman,125,FORCE,usually,2,173.634,61.575,29.365,41,459,9,9,1,0,0,0,0,1,medium_risk
man,125,JET,sometimes,3,163.435,78.638,45.57,115,444,4,4,1,1,0,0,1,1,low_risk
woman,125,famous,usually,2,165.515,59.868,31.661,81,105,6,13,1,0,0,0,1,1,medium_risk
man,125,Fiddle,sometimes,2,175.004,93.315,19.761,121,688,8,25,1,1,1,0,1,0,low_risk
woman,125,Swish,sometimes,3,166.772,36.968,35.747,68,958,2,21,1,0,0,0,1,1,low_risk
woman,125,JET,usually,2,166.105,55.981,36.265,42,859,8,27,1,1,1,0,0,0,low_risk
woman,125,POG,seldom,3,160.523,42.218,38.824,100,65,4,22,1,0,0,1,0,0,low_risk
woman,150,Fiddle,sometimes,3,164.701,36.255,30.235,77,992,6,19,1,1,0,0,1,1,low_risk
woman,50,cygnus,never,3,160.961,46.923,40.265,104,72,3,0,1,0,1,0,1,1,low_risk
man,125,axis Z,sometimes,2,176.203,93.706,37.45,80,938,10,24,1,0,0,1,1,1,medium_risk
man,100,cygnus,seldom,2,182.92,60.009,19.985,122,811,1,3,1,0,0,0,0,1,medium_risk
man,125,Limi,sometimes,2,164.519,74.01,29.737,52,952,5,7,1,1,0,0,1,1,medium_risk
woman,150,axis Z,never,2,150.603,31.913,40.239,72,53,5,27,1,0,1,0,1,1,low_risk
man,150,cygnus,seldom,1,156.796,76.792,32.833,45,801,5,18,0,0,0,0,1,1,low_risk
woman,125,Limi,usually,3,160.726,33.572,38.012,53,491,6,27,1,1,1,0,0,0,low_risk
woman,50,cygnus,seldom,2,157.47,44.204,24.43,40,826,2,5,0,0,0,0,1,1,low_risk
man,125,Many,seldom,3,171.078,91.83,37.236,117,876,6,9,1,0,0,0,0,1,low_risk
man,125,Fiddle,sometimes,3,168.947,73.445,63.149,66,546,2,9,1,0,0,1,0,1,low_risk
man,125,BWS,seldom,2,167.811,66.41,30.003,93,372,0,21,1,0,0,0,1,0,low_risk
man,150,POG,sometimes,3,181.562,73.728,35.566,105,148,9,22,1,0,0,1,0,1,low_risk
man,125,BWS,usually,3,168.318,75.007,45.475,120,438,9,27,1,1,0,1,1,1,low_risk
woman,150,Many,seldom,3,157.704,60.103,38.077,51,989,6,12,1,0,0,0,0,1,low_risk
man,150,GP,usually,1,176.682,54.956,58.6,69,877,4,22,1,0,0,1,1,1,low_risk
woman,125,cygnus,seldom,3,168.151,38.593,29.444,60,332,9,14,1,0,0,1,1,1,low_risk
man,150,FORCE,usually,3,160.939,54.553,18.979,60,308,1,17,1,0,0,1,1,1,low_risk
man,125,POG,always,2,180.538,50.609,26.539,40,664,6,5,1,0,0,0,1,1,medium_risk
woman,100,DRG,sometimes,1,158.699,57.568,31.848,44,743,9,25,1,1,1,1,1,1,high_risk
woman,125,JET,seldom,2,155.079,55.408,20.597,66,657,0,12,1,0,0,1,1,0,low_risk
woman,125,axis Z,sometimes,3,151.054,38.168,49.417,60,648,9,6,1,0,1,0,0,1,low_risk
woman,150,axis Z,seldom,2,162.067,30.485,24.605,65,638,2,0,1,0,0,0,1,0,low_risk
man,125,cygnus,always,2,168.173,54.397,49.213,77,18,8,20,1,0,0,0,1,1,medium_risk
man,125,cygnus,sometimes,2,171.078,83.406,22.546,117,678,10,21,0,0,0,1,0,1,medium_risk
woman,150,FORCE,sometimes,2,158.098,44.84,18.964,107,77,4,24,1,0,0,0,0,0,low_risk
man,150,JET,usually,3,172.72,74.63,28.39,104,239,7,21,1,1,0,0,1,1,low_risk
man,150,Cuxi,seldom,1,167.646,71.984,51.455,41,618,5,5,1,0,0,1,1,1,low_risk
woman,125,duke,usually,2,183.219,47.506,31.948,45,172,3,28,0,1,0,1,1,1,medium_risk
woman,125,famous,sometimes,2,165.113,40.979,37.082,57,690,10,5,1,0,1,1,0,1,medium_risk
man,150,Fiddle,seldom,2,165.89,64.799,35.563,110,702,10,8,1,0,0,1,1,1,low_risk
woman,125,JET,usually,2,143.396,50.784,26.344,59,83,3,21,1,0,0,0,0,1,medium_risk
woman,125,Swish,sometimes,2,160.283,49.687,29.316,70,64,0,0,1,0,0,1,1,1,medium_risk
man,125,BWS,seldom,1,181.601,73.581,34.592,106,649,5,8,1,0,0,0,0,1,low_risk
man,125,GP,always,2,165.958,79.306,23.363,97,800,0,14,1,0,0,0,0,1,medium_risk
man,125,DRG,seldom,2,166.433,62.858,31.758,95,887,10,27,1,0,0,0,0,1,medium_risk
woman,125,axis Z,always,2,171.439,52.546,27.751,81,948,0,13,1,0,0,0,0,1,medium_risk
man,125,Fiddle,usually,2,192.809,78.226,30.449,71,129,0,3,1,1,0,1,0,1,medium_risk
woman,125,famous,sometimes,2,151.455,47.761,30.92,100,769,7,8,1,0,0,0,1,1,medium_risk
woman,125,axis Z,always,1,165.653,52.717,40.431,125,146,9,20,1,1,0,1,1,1,low_risk
man,125,axis Z,never,2,169.11,68.172,30.733,94,130,4,11,1,0,0,0,0,1,medium_risk
woman,125,POG,sometimes,2,148.619,45.454,27.565,42,145,10,17,1,0,0,0,1,0,low_risk
woman,150,BWS,never,2,149.374,35.407,35.254,53,493,10,22,1,0,0,1,1,1,low_risk
man,125,FORCE,always,2,172.295,76.619,25.265,81,160,1,6,0,0,0,0,0,1,medium_risk
woman,125,Cuxi,always,2,156.461,52.421,22.044,71,298,7,13,1,0,0,1,0,1,medium_risk
woman,125,POG,usually,3,143.843,58.304,45.066,120,677,10,12,0,0,0,1,0,0,low_risk
man,125,duke,usually,3,157.962,49.149,51.963,111,412,8,28,0,0,0,0,0,1,low_risk
man,150,FORCE,sometimes,1,171.071,67.849,21.461,126,792,7,15,1,1,0,0,1,1,low_risk
woman,125,Swish,always,2,149.455,51.512,38.552,47,665,3,21,1,0,0,0,0,1,medium_risk
woman,125,axis Z,usually,3,148.768,51.03,44.906,72,458,7,25,1,0,1,1,1,0,low_risk
woman,125,Cuxi,never,1,149.606,48.845,21.221,119,403,8,10,1,0,0,0,1,1,low_risk
woman,125,cygnus,usually,3,158.604,42.14,40.053,109,896,6,0,1,1,0,0,1,1,low_risk
man,125,FORCE,never,1,167.846,67.634,45.306,43,398,0,0,1,0,0,1,0,1,medium_risk
man,150,cygnus,usually,1,162.817,66.369,32.673,42,661,1,17,1,1,0,0,0,1,low_risk
woman,150,Cuxi,always,2,164.468,35.878,30.802,105,81,5,8,0,1,0,0,1,1,low_risk
woman,125,JET,always,2,155.39,57.953,29.129,101,65,5,8,1,0,1,1,0,0,low_risk
man,125,JET,seldom,3,167.318,65.213,32.043,117,835,3,25,1,1,0,0,1,1,low_risk
man,125,Fiddle,sometimes,2,172.665,59.923,29.907,45,671,7,20,1,0,0,0,1,1,medium_risk
woman,125,Many,seldom,2,153.395,39.154,43.927,80,194,10,11,1,1,0,1,0,0,low_risk
man,125,duke,seldom,3,183.848,65.618,36.136,64,465,10,16,1,0,0,0,0,0,low_risk
man,125,cygnus,seldom,1,167.423,72.725,30.571,87,728,2,26,0,0,0,0,1,1,low_risk
woman,125,POG,seldom,3,162.511,47.656,33.5,105,479,6,14,1,0,1,0,0,1,low_risk
man,125,BWS,seldom,2,178.982,67.404,20.337,55,929,7,22,1,0,0,1,0,1,medium_risk
woman,125,FORCE,sometimes,2,157.327,44.96,36.49,75,436,2,3,1,0,0,1,0,1,medium_risk
man,125,FORCE,usually,3,182.907,70.44,38.245,45,635,10,26,1,0,0,1,1,1,low_risk
woman,125,GP,always,2,164.34,44.501,33.285,103,967,3,9,1,1,0,0,1,1,medium_risk
man,100,Fiddle,seldom,2,179.266,67.477,24.084,69,762,5,9,1,0,0,0,0,1,medium_risk
man,150,Swish,seldom,3,173.076,73.846,29.076,101,3,5,14,1,0,0,0,1,1,low_risk
man,125,POG,sometimes,2,159.239,79.008,24.149,93,306,8,4,1,0,0,1,1,1,medium_risk
woman,125,cygnus,seldom,3,159.262,54.018,28.511,63,354,5,1,1,1,1,0,1,1,low_risk
man,50,duke,seldom,2,188.863,70.793,36.489,76,342,1,19,1,0,0,0,1,1,low_risk
woman,100,FORCE,seldom,2,162.53,41.27,18.67,55,46,7,25,1,0,0,0,1,1,medium_risk
woman,150,Fiddle,usually,3,168.428,68.289,30.051,71,54,8,16,1,0,0,0,0,1,low_risk
woman,150,duke,seldom,3,165.932,46.001,36.646,130,710,10,18,1,0,0,1,1,1,low_risk
man,125,cygnus,never,2,157.352,90.529,32.978,111,904,1,25,1,1,0,0,1,1,medium_risk
man,125,Cuxi,sometimes,2,175.557,75.319,47.689,81,920,10,17,1,1,1,0,1,1,medium_risk
woman,150,GP,usually,2,154.657,38.754,22.845,124,365,6,3,0,0,0,0,0,1,low_risk
man,150,axis Z,usually,2,162.756,88.898,26.726,59,266,0,4,1,1,1,0,0,0,low_risk
woman,125,Limi,seldom,2,179.95,36.499,44.978,116,564,8,23,1,1,0,1,0,1,medium_risk
man,125,Many,seldom,2,172.457,74.315,51.93,44,854,10,4,1,1,0,0,0,1,medium_risk
woman,125,FORCE,never,2,163.476,52.492,39.578,128,360,0,0,1,0,1,0,1,1,medium_risk
man,125,Swish,seldom,2,171.927,80.787,18.036,106,943,7,16,1,0,1,0,1,1,medium_risk
woman,50,Swish,always,2,156.999,51.02,29.096,50,460,5,4,1,0,0,1,1,1,low_risk
woman,100,DRG,usually,2,164.308,32.178,36.16,94,297,10,20,1,1,0,1,1,1,medium_risk
man,125,DRG,seldom,3,181.849,70.687,35.188,99,426,8,8,1,0,0,0,1,1,low_risk
woman,100,Fiddle,sometimes,1,155.477,53.611,44.333,70,811,2,21,1,0,0,0,1,1,low_risk
woman,50,Cuxi,seldom,2,153.896,57.628,25.894,70,689,10,13,1,0,1,1,0,1,low_risk
man,125,Limi,seldom,3,187.833,57.945,32.038,65,144,4,11,1,1,0,0,0,0,low_risk
man,125,POG,seldom,3,175.431,66.149,43.268,68,595,2,7,1,1,1,0,0,1,low_risk
man,50,axis Z,sometimes,2,192.945,56.316,55.698,105,732,2,24,1,0,1,1,1,0,low_risk
woman,125,Fiddle,seldom,2,144.611,72.316,47.896,43,78,8,5,1,0,1,0,0,1,medium_risk
man,100,Swish,seldom,2,175.759,64.98,20.481,105,804,10,2,1,0,1,0,1,1,medium_risk
man,125,DRG,sometimes,2,171.777,71.68,41.338,74,508,2,25,1,0,1,1,0,1,medium_risk
man,125,BWS,sometimes,2,170.011,75.61,23.543,47,609,1,28,1,0,0,0,1,1,medium_risk
man,150,duke,sometimes,2,167.717,57.285,18.687,125,218,9,14,1,0,0,1,0,1,low_risk
man,125,BWS,sometimes,2,164.989,56.798,24.699,44,423,7,21,1,0,0,0,0,1,medium_risk
man,50,Fiddle,seldom,2,178.944,60.344,25.205,57,892,10,2,0,0,1,0,1,1,low_risk
man,150,axis Z,sometimes,2,166.783,72.324,23.002,50,155,1,23,1,1,0,0,1,1,low_risk
man,50,famous,always,2,166.722,69.096,27.585,64,608,4,1,1,1,0,0,1,1,low_risk
man,125,POG,seldom,2,181.76,67.178,44.409,104,900,0,4,1,0,0,0,1,1,medium_risk
man,150,JET,sometimes,3,186.139,78.925,51.198,121,537,8,6,1,1,0,1,0,1,low_risk
man,100,DRG,usually,3,187.947,51.98,51.261,49,220,7,6,1,0,0,0,1,1,low_risk
man,125,famous,seldom,2,175.72,87.982,56.678,115,325,5,17,1,0,0,0,0,1,medium_risk
man,125,cygnus,sometimes,2,172.84,82.85,20.962,117,851,1,14,1,0,0,0,0,1,medium_risk
woman,125,cygnus,usually,3,142.536,30.916,36.485,67,59,3,22,1,1,0,0,0,1,low_risk
man,100,Many,seldom,3,161.081,73.292,32.971,77,883,6,23,1,0,0,1,0,1,low_risk
man,50,POG,sometimes,3,167.434,74.749,46.751,106,929,0,28,1,0,0,0,0,1,low_risk
man,150,BWS,always,1,175.779,62.63,25.045,69,818,0,14,1,0,0,0,0,1,low_risk
woman,125,Limi,usually,2,149.093,47.141,18.103,98,285,7,1,1,0,0,0,1,0,low_risk
man,125,famous,sometimes,3,169.323,90.096,39.606,62,73,0,15,1,0,1,0,0,0,low_risk
woman,150,duke,sometimes,1,160.672,33.957,27.158,115,853,10,21,0,0,0,0,1,0,low_risk
woman,125,GP,usually,2,157.657,41.272,31.639,83,144,0,23,1,0,0,1,1,1,medium_risk
woman,125,Many,sometimes,2,145.231,46.036,26.782,66,630,7,11,1,0,0,0,1,0,low_risk
man,125,DRG,sometimes,3,176.512,71.217,34.065,130,903,5,15,1,1,1,0,0,0,low_risk
man,125,POG,usually,3,164.667,66.499,34.703,83,632,10,20,1,1,0,0,0,1,low_risk
woman,125,JET,sometimes,3,149.593,53.638,28.015,101,790,0,6,1,0,1,0,1,1,low_risk
man,100,POG,never,1,171.258,66.501,43.723,42,157,6,2,1,0,0,1,0,1,low_risk
woman,125,POG,seldom,3,165.274,34.634,35.656,61,894,0,29,0,0,0,0,0,1,low_risk
man,125,Cuxi,always,2,166.501,76.299,31.117,93,850,9,26,1,0,0,1,0,0,low_risk
man,150,Limi,seldom,2,180.946,62.633,26.045,112,809,1,3,1,0,0,1,1,1,low_risk
man,125,GP,always,2,179.078,73.96,30.298,119,472,9,1,1,0,0,0,0,1,medium_risk
woman,150,axis Z,usually,2,172.275,47.086,24.539,113,842,4,12,1,1,0,1,0,1,low_risk
man,50,Many,seldom,3,177.631,66.767,18.678,50,766,10,12,1,1,0,0,0,1,low_risk
woman,50,cygnus,sometimes,2,162.857,52.572,28.1,70,710,5,12,1,0,0,0,0,0,low_risk
man,150,FORCE,sometimes,1,165.854,70.016,48.442,53,385,2,24,1,0,0,0,1,1,low_risk
man,125,FORCE,usually,3,172.275,66.328,24.083,44,126,6,19,1,1,0,0,0,1,low_risk
man,125,DRG,always,3,166.929,78.923,22.834,117,899,6,29,0,0,0,0,1,1,low_risk
man,125,Limi,seldom,1,166.094,57.957,22.317,74,744,2,20,1,0,1,0,0,1,low_risk
man,125,DRG,sometimes,2,156.677,64.37,38.155,67,729,4,5,1,0,1,0,1,1,medium_risk
man,150,Swish,usually,3,177.767,73.521,31.632,117,261,3,7,1,0,0,0,1,0,low_risk
man,150,POG,seldom,3,166.684,76.753,32.972,102,854,1,16,1,0,0,0,0,1,low_risk
man,150,POG,seldom,2,174.934,73.554,30.464,107,550,1,23,0,0,0,1,1,1,low_risk
man,125,JET,sometimes,1,172.328,66.98,45.058,124,156,2,22,1,0,0,0,1,1,low_risk
woman,125,axis Z,usually,3,152.041,60.513,34.987,124,873,2,17,1,1,0,0,0,1,low_risk
man,50,POG,seldom,1,176.871,50.858,30.71,92,517,9,11,1,0,0,0,0,1,low_risk
man,125,Fiddle,seldom,2,163.144,87.497,24.098,59,601,10,9,1,1,0,1,1,1,medium_risk
woman,50,Limi,seldom,2,160.601,43.991,30.308,67,134,4,29,1,0,0,0,1,1,low_risk
man,50,famous,usually,2,173.071,86.069,21.497,77,620,3,1,1,0,0,0,1,0,low_risk
man,125,DRG,usually,2,163.362,81.419,55.901,98,813,2,27,1,0,0,0,0,1,medium_risk
woman,125,JET,sometimes,2,173.494,59.318,42.822,75,78,0,26,1,0,0,0,1,1,medium_risk
woman,125,famous,seldom,3,155.253,63.897,21.128,103,803,8,15,1,1,0,0,1,1,low_risk
man,125,Swish,never,3,179.394,62.818,21.392,122,505,6,15,1,0,0,0,0,0,low_risk
woman,125,Many,seldom,2,154.578,61.609,39.453,58,294,4,25,1,0,0,0,1,1,medium_risk
man,50,duke,seldom,2,167.128,65.548,26.806,91,793,8,1,1,1,0,0,1,0,low_risk
man,125,cygnus,seldom,2,197.344,74.448,54.265,74,748,3,7,1,0,0,1,1,1,medium_risk
man,150,JET,seldom,3,164.513,80.899,37.584,92,60,9,11,1,1,0,0,0,1,low_risk
woman,150,duke,seldom,3,159.548,37.653,19.98,64,52,9,4,1,0,0,0,1,0,low_risk
man,125,BWS,sometimes,2,169.113,64.445,30.088,92,308,1,21,1,0,1,1,1,1,medium_risk
woman,125,famous,seldom,3,155.133,37.198,27.914,40,165,0,11,1,0,0,0,1,1,low_risk
woman,50,GP,sometimes,3,162.636,47.898,27.617,49,756,9,11,1,1,0,0,1,1,low_risk
man,150,BWS,seldom,1,172.462,75.722,43.498,86,647,0,5,1,0,1,0,1,0,low_risk
man,125,FORCE,never,3,165.399,53.925,31.453,113,124,7,15,1,1,0,0,1,1,low_risk
man,125,POG,seldom,2,163.475,79.704,40.364,85,506,3,13,1,0,0,0,1,0,low_risk
man,125,DRG,always,2,173.661,78.219,19.431,55,488,10,28,1,0,0,0,1,1,medium_risk
woman,150,Cuxi,seldom,2,161.957,51.755,20.723,84,715,9,19,0,0,0,1,1,1,low_risk
man,100,FORCE,always,2,170.751,70.756,30.403,86,629,1,28,1,1,1,0,0,1,medium_risk
man,125,JET,sometimes,2,182.186,69.378,18.011,90,274,2,8,1,0,1,0,1,1,medium_risk
woman,150,POG,sometimes,3,168.279,57.166,32.689,78,303,4,11,1,0,0,1,1,0,low_risk
man,125,Many,seldom,2,173.73,57.311,42.734,106,684,8,16,1,0,1,1,1,1,medium_risk
woman,125,BWS,seldom,3,148.642,51.627,25.273,125,600,5,19,0,0,0,0,0,1,low_risk
woman,50,BWS,seldom,2,169.292,41.897,69.624,89,17,8,16,1,0,0,0,1,1,low_risk
woman,100,POG,usually,3,158.647,51.455,30.722,126,771,10,29,0,0,1,0,0,1,low_risk
woman,125,axis Z,seldom,3,155.359,56.242,19.378,65,858,2,1,1,1,0,0,0,1,low_risk
man,150,cygnus,seldom,2,160.99,63.076,31.759,60,70,9,20,1,1,0,0,0,1,low_risk
man,125,Swish,usually,2,176.081,72.495,25.423,62,172,3,26,1,0,0,1,1,0,low_risk
man,125,axis Z,usually,2,173.851,95.025,18.898,127,942,1,9,1,0,1,0,1,1,medium_risk
man,150,JET,usually,2,164.874,68.587,43.671,128,975,10,14,1,1,1,1,1,0,low_risk
woman,125,famous,seldom,3,163.334,55.812,37.001,117,679,8,22,1,0,0,0,0,1,low_risk
woman,125,duke,never,3,159.053,31.773,27.69,90,353,3,0,1,0,0,0,0,1,low_risk
man,150,GP,seldom,3,180.018,56.174,23.917,130,816,5,7,1,0,0,1,0,0,low_risk
woman,125,GP,sometimes,2,166.462,47.137,25.689,79,35,4,12,1,0,0,1,0,1,medium_risk
woman,125,JET,seldom,2,170.766,43.324,24.811,57,656,10,23,1,0,0,1,0,1,medium_risk
woman,125,duke,seldom,3,156.955,39.028,23.154,84,614,5,4,1,0,0,0,1,0,low_risk
woman,125,famous,always,2,155.083,59.985,28.873,76,305,4,1,0,1,1,1,1,0,low_risk
man,50,BWS,sometimes,2,170.285,50.873,25.123,107,472,5,23,1,0,0,0,0,1,low_risk
woman,125,cygnus,usually,2,164.096,40.457,23.206,112,358,8,4,1,0,0,0,1,1,medium_risk
woman,150,BWS,sometimes,2,151.629,33.303,42.144,41,433,10,7,1,0,0,1,0,1,low_risk
man,125,POG,usually,2,160.826,61.906,38.099,107,184,10,19,1,0,0,0,1,1,medium_risk
man,100,FORCE,sometimes,3,163.84,55.273,46.058,97,860,5,9,1,0,0,0,1,1,low_risk
man,150,Swish,seldom,2,180.458,63.862,24.876,88,892,8,26,1,0,0,0,0,1,low_risk
man,50,FORCE,always,2,172.477,75.082,35.993,128,930,2,24,1,1,0,0,0,1,low_risk
woman,125,DRG,usually,3,161.873,56.614,20.05,72,109,8,17,1,0,0,1,0,1,low_risk
woman,125,Many,always,2,161.745,59.3,28.914,114,33,1,8,1,0,1,0,0,1,medium_risk
woman,125,axis Z,sometimes,2,159.952,35.099,27.401,40,57,4,7,1,0,0,0,1,1,medium_risk
man,125,Many,seldom,3,179.992,69.377,20.666,63,350,6,16,1,0,0,0,0,1,low_risk
woman,125,BWS,sometimes,3,158.724,44.498,43.919,123,784,6,26,1,0,0,0,0,1,low_risk
woman,125,axis Z,seldom,2,142.368,41.198,34.397,67,945,9,7,1,0,0,0,1,1,medium_risk
woman,125,JET,seldom,3,166.097,51.222,40.62,70,181,6,8,1,0,0,1,0,1,low_risk
woman,125,duke,sometimes,3,142.386,44.498,24.279,108,671,1,0,1,1,1,0,0,0,low_risk
man,150,DRG,never,2,153.494,86.24,22.628,108,726,9,10,1,0,0,0,0,1,low_risk
man,150,Fiddle,seldom,2,171.181,87.422,44.188,81,388,1,0,1,1,0,0,0,1,low_risk
