gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
woman,125,JET,always,2,153.818,43.97,26.798,91,900,3,4,1,0,0,0,0,1,medium_risk
man,100,Limi,sometimes,2,176.077,73.677,18.096,61,459,2,20,1,0,0,0,1,1,medium_risk
woman,125,Limi,usually,1,158.827,62.556,29.372,99,124,6,13,1,1,0,0,1,1,low_risk
woman,125,famous,seldom,2,170.557,45.947,33.502,111,566,3,0,1,0,0,0,0,1,medium_risk
woman,125,Fiddle,usually,2,159.88,47.297,27.182,64,40,2,23,1,0,1,0,0,1,medium_risk
man,50,cygnus,seldom,2,181.538,65.903,20.691,103,23,1,22,1,0,0,0,1,0,low_risk
man,125,Swish,seldom,3,176.071,50.451,26.39,57,353,6,15,1,0,0,0,1,1,low_risk
man,125,JET,seldom,1,181.124,68.196,31.717,105,899,4,28,1,0,0,0,1,1,low_risk
man,125,famous,never,2,169.333,66.962,34.721,92,761,3,28,1,0,0,0,1,1,medium_risk
woman,150,axis Z,sometimes,2,153.488,62.464,22.766,104,679,0,22,0,1,0,1,0,1,low_risk
man,125,famous,usually,2,162.594,61.541,36.586,129,99,7,2,1,0,0,0,0,1,medium_risk
woman,150,GP,usually,2,167.506,60.725,30.496,77,767,10,15,1,0,0,0,0,1,low_risk
man,100,GP,seldom,2,185.435,50.424,30.442,44,196,7,18,1,0,0,1,1,0,low_risk
man,125,cygnus,sometimes,2,177.606,78.909,37.419,81,376,0,23,1,1,0,0,1,1,medium_risk
woman,125,Limi,seldom,1,161.966,45.513,20.567,106,883,3,3,1,1,0,1,0,1,low_risk
woman,125,BWS,sometimes,1,165.2,71.128,43.476,97,440,4,5,1,0,0,0,0,1,low_risk
man,125,cygnus,seldom,2,196.678,75.957,30.228,79,502,1,3,1,1,1,0,1,1,medium_risk
woman,125,Fiddle,seldom,3,165.235,51.816,30.082,46,364,7,16,1,1,0,1,0,1,low_risk
woman,125,GP,seldom,3,163.77,36.397,48.693,82,788,5,14,0,0,1,0,0,0,low_risk
man,100,POG,seldom,1,167.691,89.709,22.775,63,255,0,28,1,1,0,1,1,1,low_risk
woman,125,famous,sometimes,2,147.648,56.232,21.079,45,222,10,20,1,1,0,0,1,1,medium_risk
man,125,JET,never,2,176.651,68.272,29.66,91,930,4,23,1,1,0,0,1,0,low_risk
woman,125,POG,usually,2,152.852,47.672,50.614,76,435,8,10,1,0,0,0,1,1,medium_risk
woman,125,Fiddle,seldom,1,162.343,44.649,32.862,104,427,7,27,1,0,0,0,0,1,low_risk
man,150,famous,seldom,2,183.332,61.952,18.349,73,867,6,22,1,0,0,0,1,1,low_risk
man,150,Limi,sometimes,2,165.94,63.028,32.546,117,556,5,19,1,0,0,0,1,1,low_risk
woman,125,POG,sometimes,2,159.669,50.143,20.905,103,615,6,6,1,0,0,0,0,1,medium_risk
man,150,Limi,seldom,1,174.988,68.909,29.212,89,94,2,11,1,0,0,0,0,1,low_risk
woman,125,DRG,seldom,2,158.695,61.692,27.736,80,743,3,20,1,0,0,1,0,1,medium_risk
man,125,duke,usually,3,178.998,59.933,22.12,76,409,4,28,1,1,0,0,0,1,low_risk
man,150,Fiddle,always,2,175.996,76.686,22.227,73,507,10,21,1,1,0,0,1,0,low_risk
man,125,Limi,seldom,3,171.158,83.84,39.365,82,325,5,20,1,0,0,0,0,1,low_risk
woman,125,cygnus,seldom,3,142.327,30.774,28.53,104,417,10,25,1,0,1,0,1,1,low_risk
woman,50,axis Z,always,3,157.673,36.495,19.62,102,365,1,14,1,0,0,0,1,1,low_risk
woman,125,Many,seldom,2,159.701,61.336,46.875,48,232,6,7,1,1,0,0,0,1,medium_risk
woman,125,Cuxi,always,3,162.032,38.587,23.948,105,596,10,28,1,1,0,1,0,1,low_risk
woman,125,Swish,seldom,2,146.628,34.158,50.716,102,195,4,9,1,0,0,0,1,1,medium_risk
man,150,duke,usually,2,165.193,70.204,30.125,47,974,4,18,1,1,0,0,1,1,low_risk
man,125,JET,always,3,172.572,72.531,47.422,67,42,7,3,0,1,1,0,0,1,low_risk
man,150,POG,seldom,2,170.374,67.576,38.111,94,960,0,27,1,1,0,0,0,0,low_risk
woman,125,Cuxi,usually,3,153.618,50.032,37.608,110,185,5,11,1,1,0,1,1,0,low_risk
man,125,Fiddle,never,3,188.304,79.115,24.588,68,840,3,8,1,0,0,0,1,0,low_risk
man,150,FORCE,seldom,3,164.387,67.563,31.063,100,207,0,25,0,0,0,0,1,1,low_risk
man,150,BWS,never,3,165.183,72.787,29.992,125,261,7,7,1,0,1,0,0,1,low_risk
man,125,Many,usually,2,179.207,83.493,34.056,66,603,5,19,1,1,0,0,1,1,medium_risk
woman,150,duke,sometimes,2,169.341,53.385,23.215,72,434,0,12,1,1,0,0,1,0,low_risk
woman,125,Many,seldom,2,157.843,53.518,33.21,89,730,7,8,1,0,0,1,1,0,low_risk
man,125,GP,usually,3,165.874,66.803,47.8,60,716,3,25,1,0,0,0,0,1,low_risk
man,100,cygnus,usually,2,172.665,75.392,27.497,106,802,7,15,1,0,0,1,1,0,low_risk
man,125,cygnus,sometimes,1,179.336,87.304,30.646,75,169,7,23,1,1,0,1,1,1,low_risk
woman,125,Many,sometimes,3,152.246,55.223,39.593,78,943,3,4,1,0,0,0,0,1,low_risk
man,125,Limi,seldom,1,183.925,63.3,35.671,112,64,1,10,1,0,0,0,1,1,low_risk
woman,100,famous,seldom,3,155.17,35.022,25.595,120,112,7,10,1,0,0,0,0,1,low_risk
woman,150,cygnus,never,3,152.863,52.921,23.962,95,643,10,3,0,1,0,0,1,0,low_risk
man,125,POG,never,3,166.23,70.881,32.817,116,595,1,19,1,1,0,0,1,1,low_risk
man,150,Fiddle,seldom,1,168.062,80.672,32.565,95,337,4,3,0,1,1,0,1,1,low_risk
man,125,cygnus,sometimes,2,179.373,60.343,22.401,96,447,6,1,1,0,0,0,1,1,medium_risk
woman,125,POG,seldom,3,155.432,53.045,30.972,85,214,4,11,1,1,0,1,0,1,low_risk
man,150,DRG,seldom,3,171.661,64.763,24.694,129,301,8,11,1,1,0,1,0,1,high_risk
man,125,cygnus,never,2,173.552,84.959,19.74,106,92,3,12,1,0,1,0,1,1,medium_risk
woman,150,Swish,seldom,2,164.946,74.342,46.249,44,789,5,26,1,0,0,0,1,1,low_risk
man,125,FORCE,usually,1,167.717,65.532,20.121,82,130,4,6,1,0,1,0,1,1,low_risk
man,125,POG,never,1,174.649,72.165,50.991,91,471,3,26,1,1,1,0,1,1,high_risk
woman,50,Limi,seldom,3,165.685,50.011,50.139,95,885,2,23,1,0,0,0,0,0,low_risk
woman,125,JET,sometimes,2,151.492,29.882,37.546,104,597,8,5,1,0,0,1,0,1,medium_risk
woman,125,Many,seldom,2,148.712,73.257,69.862,89,404,7,24,1,0,0,0,1,1,medium_risk
woman,125,JET,never,2,164.415,36.122,35.072,40,943,7,27,1,0,0,1,0,0,low_risk
woman,125,GP,sometimes,2,151.673,74.009,39.531,97,368,2,13,1,1,0,1,0,1,medium_risk
woman,125,famous,seldom,2,157.904,64.267,27.641,130,143,7,3,1,0,0,0,0,1,medium_risk
man,50,axis Z,never,2,178.276,65.506,27.466,49,804,5,10,1,0,0,1,0,1,low_risk
woman,125,Many,sometimes,3,145.139,41.246,40.028,69,467,2,25,1,0,0,0,0,0,low_risk
woman,50,JET,sometimes,1,155.419,28.353,19.258,92,157,8,13,1,1,0,0,0,1,low_risk
woman,125,Fiddle,usually,2,162.29,37.939,33.837,48,274,5,2,1,0,0,0,0,1,medium_risk
woman,125,DRG,never,2,167.624,30.6,39.414,95,822,5,17,1,0,0,0,1,1,medium_risk
man,50,axis Z,seldom,3,174.496,58.714,27.102,130,109,9,26,1,1,1,0,0,1,low_risk
woman,150,Limi,sometimes,1,157.932,46.699,50.971,81,490,2,27,1,0,0,0,1,1,low_risk
woman,125,cygnus,seldom,2,169.198,60.084,33.712,98,0,1,3,1,0,1,0,0,1,medium_risk
woman,125,cygnus,sometimes,1,152.077,52.556,28.377,88,652,7,2,1,0,1,0,1,1,low_risk
woman,150,Limi,sometimes,3,161.439,34.598,21.028,130,85,0,2,1,0,0,0,0,1,low_risk
woman,100,axis Z,seldom,2,164.366,50.393,23.607,75,791,2,2,1,0,0,0,0,1,medium_risk
woman,125,FORCE,usually,2,162.84,58.065,21.497,126,72,9,14,1,0,0,0,1,0,low_risk
woman,50,POG,sometimes,2,173.042,42.819,34.551,40,899,9,2,1,1,0,0,0,1,low_risk
man,150,Fiddle,sometimes,3,174.798,92.631,37.527,96,55,4,7,1,1,0,0,1,1,low_risk
man,125,BWS,seldom,3,173.171,79.523,20.687,83,251,4,18,0,1,1,1,1,1,high_risk
woman,125,GP,usually,2,162.665,33.146,20.476,61,4,6,7,0,1,1,0,0,1,medium_risk
woman,125,FORCE,seldom,3,163.446,40.721,21.255,40,229,4,20,1,1,0,0,0,1,low_risk
man,125,cygnus,sometimes,3,172.562,53.845,47.333,110,701,1,2,0,1,0,0,0,1,low_risk
man,50,GP,sometimes,3,170.416,30.311,26.282,114,468,10,25,1,0,0,0,0,0,low_risk
man,50,axis Z,seldom,1,174.988,57.364,26.776,89,112,0,5,1,1,0,1,1,1,low_risk
woman,125,POG,seldom,2,148.701,67.374,31.202,109,939,6,26,1,0,0,1,1,1,medium_risk
man,125,Fiddle,seldom,3,178.139,85.685,33.122,43,131,2,17,1,1,1,0,1,1,low_risk
woman,125,Cuxi,usually,1,145.211,46.882,39.08,52,770,2,23,1,1,0,0,0,1,high_risk
woman,125,Many,usually,2,156.788,58.269,22.836,54,623,4,8,1,0,1,0,1,0,low_risk
woman,50,axis Z,sometimes,2,160.056,56.55,26.799,51,150,5,17,0,0,0,1,1,0,low_risk
woman,125,duke,seldom,3,162.555,61.62,30.643,108,480,0,4,1,1,1,0,0,1,low_risk
man,125,JET,sometimes,2,160.364,61.028,27.514,73,631,1,22,1,0,0,0,0,1,medium_risk
woman,125,cygnus,seldom,2,150.95,53.127,25.503,98,531,8,14,1,0,0,1,0,1,medium_risk
man,125,JET,usually,3,179.782,70.094,19.398,98,965,0,17,1,0,0,1,1,1,low_risk
man,150,Fiddle,usually,2,171.11,77.151,19.111,86,470,6,27,1,0,1,1,0,1,low_risk
man,150,Fiddle,never,2,171.626,57.952,33.178,66,155,9,5,1,0,0,1,0,1,low_risk
man,125,famous,sometimes,1,170.846,69.54,30.136,43,499,0,2,1,0,0,1,1,1,low_risk
man,125,famous,never,2,156.524,75.128,42.056,78,175,6,15,1,0,0,0,0,0,low_risk
man,150,Cuxi,sometimes,2,183.464,79.469,30.058,92,232,1,0,1,0,0,0,0,1,low_risk
man,150,POG,usually,2,171.498,84.869,27.216,73,506,2,10,1,0,0,0,1,1,low_risk
man,125,DRG,seldom,3,155.45,62.527,22.76,98,838,7,7,1,0,0,0,0,0,low_risk
man,150,JET,sometimes,2,180.232,59.293,39.951,50,779,10,2,1,0,0,1,1,1,low_risk
man,125,duke,usually,2,173.818,71.613,19.655,121,636,8,2,1,1,1,1,0,1,high_risk
woman,150,FORCE,sometimes,1,155.977,53.669,24.964,54,991,0,23,0,0,0,0,0,0,low_risk
woman,100,cygnus,seldom,2,165.511,43.828,20.18,90,671,9,22,1,0,0,1,0,0,low_risk
woman,50,Many,sometimes,2,157.606,50.478,23.98,60,785,9,9,1,0,0,0,1,1,low_risk
man,125,famous,seldom,3,184.229,64.181,32.158,76,567,6,24,1,1,0,0,1,1,low_risk
woman,125,Many,sometimes,2,163.003,42.009,20.162,90,331,0,18,0,0,0,0,0,1,medium_risk
man,150,GP,seldom,2,165.257,71.858,26.111,69,410,10,11,1,1,0,0,0,1,low_risk
man,125,BWS,seldom,3,166.775,64.426,19.667,130,986,1,8,1,0,0,1,1,1,low_risk
man,125,Swish,sometimes,2,159.438,70.145,25.285,50,118,5,0,1,0,0,0,0,0,low_risk
woman,125,duke,usually,2,152.028,48.644,42.379,46,519,4,14,1,0,0,0,1,1,medium_risk
man,125,Limi,seldom,1,172.94,70.105,19.775,74,157,9,2,1,0,1,0,1,1,low_risk
woman,150,axis Z,sometimes,3,157.945,54.292,48.13,88,0,5,1,1,0,1,0,0,1,low_risk
woman,125,Many,usually,3,165.163,42.375,21.938,91,146,0,2,1,1,0,0,0,0,low_risk
man,125,cygnus,seldom,3,168.983,66.668,35.602,51,424,1,15,1,1,0,0,1,0,low_risk
man,125,JET,always,2,181.1,74.495,22.788,67,158,4,3,1,0,0,0,1,1,medium_risk
woman,125,BWS,seldom,1,153.803,46.741,53.235,101,684,2,4,1,1,0,0,0,1,low_risk
woman,150,duke,sometimes,2,162.954,54.42,33.061,82,320,5,6,1,0,1,0,0,1,low_risk
man,100,FORCE,sometimes,2,171.966,82.525,37.509,92,706,1,0,1,0,0,1,0,1,medium_risk
man,125,duke,seldom,2,185.668,75.677,42.666,82,20,4,11,1,1,1,0,1,1,medium_risk
man,125,famous,sometimes,2,173.098,72.455,28.274,77,232,6,24,1,0,0,0,0,1,medium_risk
woman,125,axis Z,always,2,155.03,53.773,24.544,99,977,2,15,1,0,0,0,0,1,medium_risk
woman,150,axis Z,sometimes,3,157.378,31.224,38.364,103,501,8,4,1,0,1,0,1,1,low_risk
woman,50,duke,sometimes,2,150.966,45.251,50.329,44,64,0,23,1,0,0,0,0,0,low_risk
man,125,GP,never,1,170.101,79.984,33.442,53,721,1,7,1,1,1,0,0,1,low_risk
woman,100,BWS,usually,3,153.731,35.431,39.168,81,44,4,12,1,1,0,0,0,1,low_risk
man,50,Swish,never,3,170.171,64.185,31.175,127,453,1,19,1,0,0,0,1,1,low_risk
woman,150,POG,seldom,2,175.41,59.604,45.933,113,134,0,15,1,0,0,0,1,1,low_risk
woman,125,DRG,seldom,3,161.945,55.063,38.49,59,261,0,25,1,0,1,0,0,0,low_risk
woman,125,axis Z,seldom,2,170.805,40.868,32.259,67,217,3,6,1,0,0,0,1,1,medium_risk
man,125,Swish,sometimes,2,169.158,66.499,29.819,123,295,6,14,1,0,0,0,0,1,medium_risk
woman,125,DRG,always,2,165.705,51.726,40.296,100,694,2,7,1,0,0,0,0,1,medium_risk
woman,125,cygnus,always,2,158.673,43.878,43.446,104,891,5,0,1,1,0,0,1,1,medium_risk
man,50,duke,seldom,3,171.462,61.401,36.192,124,619,8,18,1,1,1,1,0,0,low_risk
man,125,axis Z,seldom,2,169.051,70.087,18.228,40,823,1,29,1,0,0,1,1,1,medium_risk
woman,125,Limi,seldom,2,164.614,35.739,30.358,43,732,1,19,1,0,1,0,0,0,low_risk
woman,125,Fiddle,sometimes,1,163.236,66.949,25.791,102,377,6,23,1,0,0,0,0,1,low_risk
woman,125,Swish,always,2,145.754,73.887,38.232,58,190,7,26,1,1,0,0,1,1,medium_risk
woman,100,BWS,usually,3,161.686,63.616,31.234,67,765,7,12,1,0,0,0,0,0,low_risk
man,100,duke,seldom,2,159.292,97.553,33.067,57,183,0,8,1,1,0,0,0,0,low_risk
woman,100,BWS,sometimes,3,155.391,33.216,27.703,112,281,4,0,1,0,0,1,1,1,low_risk
woman,125,duke,seldom,1,161.883,56.91,28.072,43,760,5,27,1,0,0,0,1,0,low_risk
woman,150,BWS,sometimes,2,162.389,47.958,24.643,67,930,6,0,1,0,0,1,1,0,low_risk
man,100,axis Z,sometimes,1,182.573,70.803,30.205,93,560,0,23,1,0,0,0,0,1,low_risk
woman,125,Cuxi,always,1,162.337,36.67,20.068,105,518,3,7,1,0,0,0,0,1,low_risk
woman,125,Many,sometimes,2,157.327,47.895,24.395,100,472,1,8,0,0,0,1,0,1,medium_risk
woman,50,famous,usually,2,167.032,47.103,43.129,79,908,6,8,1,1,0,1,0,0,low_risk
woman,125,BWS,never,3,150.81,40.135,20.405,73,946,1,29,1,0,0,0,1,1,low_risk
man,100,famous,seldom,3,174.916,63.589,31.785,119,328,4,9,1,0,1,0,0,1,low_risk
man,125,DRG,always,3,174.428,66.997,21.923,128,696,8,3,1,0,1,0,0,1,low_risk
man,150,cygnus,seldom,2,169.48,73.431,47.886,91,615,3,28,1,1,0,1,1,0,low_risk
man,100,FORCE,sometimes,2,166.21,48.122,26.008,109,604,0,23,1,1,0,1,1,1,medium_risk
woman,125,axis Z,never,1,153.553,59.199,32.623,128,580,10,9,1,1,0,1,1,1,low_risk
man,50,cygnus,seldom,2,178.241,79.655,23.105,126,950,5,7,1,0,0,0,1,1,low_risk
woman,125,Many,sometimes,2,164.02,34.775,44.79,56,662,5,28,1,0,1,0,1,1,medium_risk
woman,125,Fiddle,seldom,2,159.245,45.901,30.171,87,194,4,2,1,1,0,0,1,1,medium_risk
man,100,Cuxi,sometimes,3,170.187,73.174,41.659,84,980,5,26,1,0,0,0,0,1,low_risk
man,125,Cuxi,seldom,2,183.237,67.031,54.609,122,576,4,9,1,0,1,1,0,1,medium_risk
woman,50,axis Z,sometimes,2,150.537,47.421,23.184,103,521,1,27,1,0,1,0,1,1,low_risk
man,125,duke,seldom,2,170.318,72.932,46.525,74,846,5,19,1,0,0,0,1,1,medium_risk
man,150,Cuxi,always,2,171.296,66.103,40.112,95,970,9,23,1,0,0,0,0,1,low_risk
woman,125,Many,never,2,140.93,51.553,23.05,118,70,7,3,1,0,0,0,0,1,medium_risk
woman,125,duke,seldom,3,152.703,48.662,23.294,118,385,9,19,1,0,0,0,1,0,low_risk
man,100,POG,usually,2,163.472,69.28,37.965,116,745,5,2,1,0,0,0,1,1,medium_risk
man,125,Fiddle,seldom,3,170.739,78.475,30.523,60,71,1,18,1,0,0,0,1,1,low_risk
woman,125,cygnus,sometimes,3,155.517,48.063,29.442,121,1000,0,24,1,0,0,0,0,1,low_risk
man,125,BWS,seldom,2,177.236,83.582,43.218,78,938,3,7,1,1,0,0,0,1,medium_risk
man,125,axis Z,always,2,174.29,59.147,41.333,121,709,10,7,1,0,0,1,1,1,medium_risk
man,125,famous,seldom,3,177.395,79.214,25.267,93,734,2,11,1,1,0,1,1,1,low_risk
man,125,GP,sometimes,2,171.873,55.743,25.551,43,83,6,12,1,1,0,0,1,1,medium_risk
man,150,FORCE,usually,1,187.571,66.579,18.419,91,371,7,9,1,0,0,0,1,1,low_risk
man,125,DRG,seldom,2,176.206,81.172,36.475,78,525,8,21,0,1,0,1,0,1,medium_risk
woman,125,Cuxi,seldom,2,159.396,54.611,35.137,81,677,1,26,1,0,0,1,0,1,medium_risk
man,100,Fiddle,sometimes,2,174.262,73.05,31.9,49,69,5,8,1,0,1,0,0,1,medium_risk
woman,125,famous,seldom,3,156.65,42.936,49.399,76,869,4,26,1,1,0,0,1,1,low_risk
man,125,axis Z,usually,2,172.167,70.005,38.373,47,401,3,2,1,0,1,0,0,1,medium_risk
woman,150,Fiddle,seldom,3,158.774,61.546,19.283,80,278,5,0,1,1,0,0,0,0,low_risk
woman,125,Fiddle,usually,2,152.562,39.22,20.343,69,950,10,28,1,1,0,0,0,1,medium_risk
woman,100,POG,usually,1,154.647,53.481,22.831,77,859,5,26,1,0,0,0,0,1,low_risk
woman,150,Many,sometimes,3,159.551,57.34,21.828,62,339,9,3,0,1,0,0,0,0,low_risk
man,50,Many,seldom,2,176.755,80.227,34.281,108,754,3,29,1,0,1,0,0,1,low_risk
man,125,JET,sometimes,2,168.407,58.35,29.219,43,610,1,19,1,1,0,0,1,1,medium_risk
woman,125,Cuxi,usually,2,158.236,52.527,36.949,72,517,9,25,1,0,0,1,0,1,medium_risk
man,125,DRG,always,3,176.493,80.96,19.33,100,481,2,0,1,0,1,0,1,1,low_risk
woman,125,axis Z,never,2,172.47,55.838,41.372,126,973,9,12,1,0,0,0,0,1,medium_risk
woman,125,BWS,never,1,169.952,59.11,31.57,61,770,6,21,1,0,1,0,1,1,low_risk
man,125,Swish,usually,1,175.804,47.6,22.576,79,865,2,9,1,0,0,0,1,1,low_risk
man,125,FORCE,seldom,2,172.267,85.065,33.532,44,816,7,15,1,0,0,1,1,0,low_risk
woman,50,famous,sometimes,3,154.115,58.898,24.0,110,940,0,0,1,0,0,0,0,1,low_risk
man,50,Limi,sometimes,1,170.506,60.198,28.761,85,473,6,26,1,0,0,1,0,1,low_risk
man,125,Many,always,3,162.209,70.556,39.854,122,886,0,2,1,1,0,0,1,1,low_risk
man,125,Fiddle,never,2,172.276,83.411,31.394,105,702,6,9,1,0,1,1,1,1,medium_risk
woman,50,Limi,seldom,2,156.537,56.573,21.928,129,299,6,12,1,0,0,1,1,1,low_risk
woman,125,Cuxi,usually,2,154.135,50.167,20.409,124,804,9,20,1,0,0,0,0,1,medium_risk
woman,125,BWS,seldom,2,154.552,34.401,21.278,45,217,6,20,1,1,1,0,1,1,medium_risk
woman,100,cygnus,seldom,3,157.916,56.983,38.822,124,979,8,6,1,0,1,1,0,1,low_risk
man,125,Fiddle,seldom,3,169.979,56.461,41.465,91,734,3,23,1,0,0,0,1,1,low_risk
man,50,Cuxi,seldom,2,165.969,56.631,36.809,97,433,8,16,1,0,1,1,0,1,low_risk
man,125,Many,usually,3,178.423,46.59,32.323,56,804,6,19,1,1,0,1,0,1,low_risk
man,150,famous,usually,3,174.259,67.322,24.943,128,88,6,12,1,0,0,0,0,1,low_risk
man,150,Cuxi,seldom,2,180.492,63.337,26.615,125,5,6,12,1,1,0,0,1,1,low_risk
woman,125,Many,seldom,2,159.974,48.056,20.868,57,58,10,0,1,0,1,0,1,1,medium_risk
man,125,duke,seldom,2,169.062,63.167,34.581,49,320,4,9,1,1,0,0,0,1,medium_risk
man,125,GP,seldom,3,174.822,71.393,24.249,85,206,4,12,1,0,0,0,1,1,low_risk
woman,125,POG,seldom,3,168.278,44.374,25.965,44,685,3,26,1,0,0,0,0,1,low_risk
woman,125,POG,never,3,177.831,48.915,34.754,71,780,3,0,1,0,0,0,1,0,low_risk
man,100,duke,seldom,2,183.635,100.666,39.134,99,825,7,17,1,0,1,0,1,1,medium_risk
woman,50,Fiddle,sometimes,3,160.281,58.192,25.582,113,272,1,9,1,0,1,1,1,1,low_risk
man,50,axis Z,seldom,2,175.044,69.914,31.136,43,117,10,7,1,0,1,0,1,1,low_risk
woman,125,cygnus,always,2,149.521,56.873,18.523,123,322,0,2,1,1,0,1,1,1,medium_risk
woman,125,Fiddle,seldom,2,159.821,46.063,29.915,105,696,2,24,1,0,0,1,0,0,low_risk
woman,125,FORCE,never,2,151.389,50.771,35.296,57,971,4,13,1,0,0,0,1,1,medium_risk
man,125,BWS,seldom,3,178.261,74.399,23.963,65,464,7,12,1,1,0,0,0,1,low_risk
woman,150,Fiddle,always,2,149.307,58.145,29.592,40,845,1,5,1,0,1,0,1,1,low_risk
woman,100,Fiddle,sometimes,2,153.423,44.394,41.636,108,152,2,16,1,1,0,0,0,0,low_risk
man,125,DRG,seldom,2,180.018,69.74,24.916,104,697,8,25,1,0,0,0,0,1,medium_risk
man,125,Limi,seldom,2,170.256,36.114,21.708,98,66,7,2,1,0,0,0,1,0,low_risk
man,150,axis Z,usually,3,182.455,65.595,35.692,100,212,5,1,1,0,0,0,1,1,low_risk
woman,50,Fiddle,seldom,2,154.723,34.781,31.205,44,228,1,6,1,1,0,0,0,1,low_risk
woman,125,Many,seldom,2,157.585,59.282,33.283,69,667,2,26,1,0,0,0,0,1,medium_risk
man,125,GP,usually,2,181.782,67.09,26.89,87,637,7,20,1,0,0,0,1,1,medium_risk
man,150,FORCE,always,2,173.489,72.246,20.572,75,723,4,13,1,0,1,0,0,0,low_risk
man,125,DRG,sometimes,1,171.694,93.578,30.203,112,319,10,1,1,0,0,0,1,1,low_risk
woman,125,Cuxi,always,3,171.581,58.386,26.369,126,332,1,26,1,1,0,0,0,1,low_risk
woman,150,DRG,seldom,3,152.652,50.847,18.485,41,604,9,20,1,1,0,0,1,1,low_risk
woman,125,axis Z,seldom,2,166.918,51.508,34.304,60,51,6,25,1,0,0,1,1,1,medium_risk
man,150,Cuxi,seldom,2,162.054,63.62,18.924,52,722,4,23,1,0,0,0,0,0,low_risk
man,125,Swish,seldom,3,171.136,60.588,20.497,87,663,3,20,1,1,1,0,0,1,low_risk
woman,150,cygnus,always,1,154.981,44.16,48.718,80,679,7,21,1,0,0,0,0,1,low_risk
man,50,Limi,never,3,168.107,87.504,28.149,117,944,7,5,1,1,0,0,0,1,low_risk
man,125,BWS,sometimes,2,161.263,78.673,32.7,116,148,9,19,1,0,0,1,0,0,low_risk
woman,150,axis Z,sometimes,3,168.113,57.107,32.976,52,280,5,11,1,0,0,0,0,1,low_risk
man,125,Cuxi,seldom,2,166.147,77.481,45.254,85,988,10,27,1,0,0,0,0,1,medium_risk
woman,125,POG,seldom,2,158.671,52.017,19.665,95,959,5,10,1,0,0,0,1,0,low_risk
man,125,Limi,usually,2,175.35,49.03,44.055,88,724,7,6,1,0,0,1,0,1,medium_risk
man,125,BWS,seldom,3,177.006,46.176,41.178,123,879,9,27,0,0,0,0,0,1,low_risk
man,150,cygnus,seldom,1,181.528,79.526,40.904,128,723,8,19,1,0,1,1,0,1,low_risk
woman,150,JET,sometimes,3,171.102,52.473,21.62,50,194,4,24,1,1,1,1,0,1,low_risk
man,125,DRG,usually,3,158.709,80.778,46.859,104,124,5,22,1,1,1,1,1,1,low_risk
woman,50,Swish,seldom,2,154.896,40.562,18.111,79,59,3,1,1,0,0,0,0,1,low_risk
