gender,exhaust_volume,motorcycle_style,passenger_on_backseat,helmet,height,weight,age,purchase_price,monthly_mileage,traffic_ticket_count,speeding_habbit,has_license,has_modifications,is_noisy_engine,is_mountain_ride,has_regular_maintenance,commute_with_motorcycle,class
woman,125,axis Z,never,3,159.257,45.026,44.232,93,847,10,1,1,1,0,0,1,1,low_risk
woman,100,axis Z,seldom,3,149.69,43.355,41.565,113,546,3,3,1,0,0,1,0,1,low_risk
woman,125,Limi,sometimes,2,165.136,36.009,25.372,48,780,1,25,1,0,0,0,0,0,low_risk
man,150,Fiddle,usually,2,178.282,46.786,41.275,75,808,2,17,1,1,0,0,1,1,low_risk
man,50,duke,usually,2,175.087,65.869,25.867,53,699,3,12,1,0,0,0,0,1,low_risk
woman,125,famous,sometimes,2,162.809,38.689,20.79,44,782,6,0,1,0,0,0,1,1,low_risk
man,125,FORCE,seldom,2,169.32,76.715,44.456,123,475,1,0,1,0,0,0,0,1,medium_risk
woman,125,Many,seldom,3,156.426,67.457,21.732,46,742,8,9,0,0,0,1,1,0,low_risk
woman,125,famous,seldom,2,177.38,57.638,38.571,103,664,1,1,1,1,0,0,1,1,medium_risk
man,150,JET,seldom,2,170.515,76.153,22.153,120,703,5,24,1,1,0,1,0,1,low_risk
woman,125,JET,seldom,2,158.138,59.759,28.962,42,125,2,12,1,0,0,0,1,1,low_risk
woman,125,Swish,always,2,149.233,37.014,27.439,42,696,4,11,1,0,0,0,1,1,low_risk
woman,125,Limi,usually,2,140.067,50.652,58.355,80,208,5,24,1,1,0,0,1,0,low_risk
man,125,FORCE,seldom,2,168.089,69.658,25.989,86,510,3,9,1,1,0,0,0,1,low_risk
woman,125,DRG,seldom,2,153.729,43.485,38.454,112,324,7,25,1,0,0,0,0,1,low_risk
man,125,Limi,sometimes,3,180.383,81.307,29.443,104,674,9,6,1,0,0,1,1,1,low_risk
man,125,cygnus,seldom,3,182.851,76.052,42.688,79,378,7,11,1,0,0,0,0,1,low_risk
woman,125,POG,never,2,151.568,36.589,40.86,128,146,7,0,1,0,1,1,0,1,medium_risk
woman,125,axis Z,seldom,2,158.973,43.608,31.827,102,685,0,22,1,0,0,1,0,1,medium_risk
woman,125,JET,seldom,3,162.046,53.644,23.196,116,53,1,4,1,0,0,0,0,1,low_risk
woman,125,GP,usually,2,176.37,56.895,33.925,125,734,4,7,1,1,0,0,0,1,low_risk
man,125,duke,seldom,3,174.066,69.491,22.805,50,364,9,28,1,0,0,1,0,1,low_risk
woman,125,JET,never,2,162.182,36.422,69.36,81,863,7,4,0,1,1,0,0,1,high_risk
woman,50,Many,always,1,150.461,45.758,19.421,127,955,5,12,0,0,0,1,1,1,low_risk
man,125,POG,seldom,3,153.634,58.856,21.739,102,284,10,28,1,0,1,1,1,1,low_risk
man,150,BWS,never,1,161.572,67.175,47.156,64,440,10,1,1,1,0,1,0,1,low_risk
woman,125,Swish,sometimes,2,158.275,62.083,28.635,107,701,1,2,1,0,0,0,1,1,medium_risk
man,125,duke,seldom,2,161.59,67.458,26.518,128,632,4,16,1,0,0,0,1,1,low_risk
man,125,cygnus,seldom,1,168.8,75.773,18.619,56,227,6,27,0,1,0,0,1,0,low_risk
man,50,axis Z,sometimes,2,174.711,57.316,27.997,76,163,5,3,1,1,1,0,1,1,low_risk
woman,150,POG,seldom,3,153.136,51.653,21.268,111,762,7,25,1,0,1,0,1,1,low_risk
woman,125,POG,never,2,156.435,45.471,41.822,129,632,6,10,1,0,1,0,0,1,low_risk
woman,150,Limi,sometimes,2,170.091,50.885,30.682,65,212,0,20,1,0,0,0,1,1,low_risk
man,125,Many,seldom,2,170.855,45.308,22.21,89,53,2,24,1,0,0,1,0,1,low_risk
man,125,axis Z,seldom,3,167.756,68.996,39.938,69,724,10,19,1,1,0,0,1,0,low_risk
woman,150,Limi,seldom,2,157.601,58.744,44.29,43,586,0,8,1,1,0,0,1,1,low_risk
woman,125,Many,sometimes,2,153.054,48.939,24.002,42,724,9,10,1,1,0,0,0,1,low_risk
woman,125,duke,seldom,1,167.298,77.947,19.15,56,211,3,18,1,0,1,0,0,1,low_risk
woman,150,POG,seldom,2,160.733,53.288,36.014,54,162,8,22,1,1,0,0,1,1,low_risk
woman,150,GP,sometimes,2,164.771,38.235,33.512,125,688,2,16,1,0,0,0,1,0,low_risk
man,125,DRG,sometimes,3,171.388,62.74,26.032,68,714,10,27,1,0,0,0,1,0,low_risk
woman,150,cygnus,usually,2,146.646,51.276,33.225,79,617,4,24,1,0,0,0,1,0,low_risk
woman,150,Cuxi,usually,2,157.937,52.575,20.089,85,497,5,27,1,0,0,0,1,1,low_risk
man,150,FORCE,usually,2,167.118,77.423,25.615,41,233,9,21,1,1,0,0,0,1,low_risk
man,150,cygnus,usually,2,173.709,67.341,25.15,45,612,9,7,1,0,0,0,0,1,low_risk
woman,150,Many,sometimes,2,165.659,56.643,40.63,55,442,9,2,1,0,1,0,1,1,low_risk
man,150,POG,seldom,1,166.161,67.854,23.957,121,848,2,6,1,0,1,1,0,0,low_risk
woman,50,FORCE,never,3,154.792,41.636,26.087,106,882,8,2,1,0,1,0,1,1,low_risk
woman,150,BWS,seldom,2,156.493,57.606,49.26,103,379,4,8,1,0,0,0,1,1,low_risk
man,150,GP,never,3,171.731,68.48,25.67,102,665,0,3,1,0,1,0,0,1,low_risk
man,50,POG,usually,1,171.199,81.364,32.62,61,68,8,9,1,0,0,0,0,0,low_risk
woman,125,BWS,sometimes,2,163.777,51.041,24.14,123,982,2,16,1,0,0,0,1,0,low_risk
woman,50,Limi,sometimes,2,148.717,52.989,36.828,94,792,1,26,1,0,0,0,0,1,low_risk
woman,125,BWS,sometimes,3,144.958,52.099,25.961,103,612,7,11,1,0,0,0,1,1,low_risk
woman,150,Swish,sometimes,2,145.393,49.863,22.093,68,247,3,17,1,1,1,1,0,1,low_risk
woman,125,DRG,seldom,2,153.284,48.558,26.29,86,298,3,1,1,0,1,0,1,0,low_risk
man,125,JET,sometimes,1,170.238,84.761,32.557,51,183,10,1,1,0,0,0,0,1,low_risk
man,125,cygnus,seldom,2,167.161,62.469,32.634,50,541,0,24,1,0,1,0,1,0,low_risk
woman,125,famous,sometimes,2,168.113,55.808,51.57,104,901,8,12,1,1,0,0,1,1,low_risk
man,125,BWS,usually,2,160.152,62.35,34.288,55,555,6,19,1,1,0,0,1,1,low_risk
man,125,POG,sometimes,3,181.482,56.375,22.957,115,954,4,27,1,0,0,0,1,1,low_risk
man,125,cygnus,never,2,165.996,53.179,25.879,55,798,5,11,1,0,0,0,1,1,low_risk
woman,125,duke,seldom,3,151.375,52.014,27.743,113,986,7,22,1,1,0,0,0,1,low_risk
man,150,DRG,usually,2,164.804,74.902,36.177,45,101,2,7,1,0,0,0,1,0,low_risk
woman,125,FORCE,seldom,2,171.728,58.332,20.432,116,974,3,20,1,1,0,1,1,1,low_risk
man,125,FORCE,always,1,183.466,57.822,26.474,64,581,8,2,1,0,0,1,1,1,low_risk
man,50,famous,sometimes,2,170.216,85.357,34.934,72,5,5,7,1,0,0,0,0,1,low_risk
woman,125,JET,seldom,2,159.222,58.91,51.189,129,563,7,2,1,0,0,0,1,1,low_risk
man,125,Fiddle,never,3,168.809,71.163,20.127,108,255,2,13,1,1,0,0,0,1,low_risk
man,125,JET,seldom,2,170.329,81.968,28.654,101,182,8,5,1,0,0,0,1,1,low_risk
man,100,Swish,sometimes,2,180.688,92.905,32.396,84,613,10,12,1,1,0,0,0,1,low_risk
woman,150,famous,seldom,2,154.518,51.194,26.405,44,428,1,23,1,1,0,0,0,1,low_risk
man,125,DRG,sometimes,3,184.536,75.884,25.08,91,637,4,22,1,0,0,0,0,0,low_risk
woman,150,Swish,seldom,3,150.583,41.361,45.226,44,906,4,3,1,0,0,0,1,0,low_risk
woman,125,famous,seldom,3,157.782,37.765,45.181,111,280,0,29,1,0,1,0,0,1,low_risk
man,100,JET,seldom,2,179.235,57.612,46.771,104,579,2,6,1,0,0,0,0,1,low_risk
man,125,DRG,seldom,1,174.812,61.638,40.395,53,552,10,5,1,1,0,0,0,0,low_risk
woman,50,Fiddle,always,2,154.573,46.283,23.931,46,168,4,17,1,1,0,1,0,1,low_risk
woman,125,Many,seldom,2,162.05,51.196,21.212,114,526,9,22,1,1,0,0,0,1,low_risk
man,125,FORCE,sometimes,2,159.13,79.29,23.197,42,363,6,27,1,1,0,0,0,0,low_risk
woman,50,DRG,usually,2,145.886,47.099,34.594,106,466,2,1,0,0,0,1,1,0,low_risk
man,125,FORCE,seldom,3,185.717,75.001,36.068,72,23,4,3,1,1,0,1,0,0,low_risk
woman,150,duke,usually,3,158.18,50.599,21.084,124,539,2,9,1,0,1,0,1,1,low_risk
woman,125,DRG,seldom,2,158.788,40.152,25.185,85,643,2,17,1,0,0,1,1,1,medium_risk
woman,125,Swish,sometimes,1,165.813,49.481,25.812,81,872,4,0,1,1,0,1,1,1,low_risk
man,125,FORCE,seldom,2,185.728,69.047,39.595,97,355,1,23,1,0,1,1,1,1,low_risk
man,125,duke,sometimes,2,175.448,64.406,25.205,43,549,7,24,1,0,0,1,0,1,low_risk
man,125,axis Z,never,1,174.592,72.696,25.348,99,815,7,12,1,1,0,0,0,1,low_risk
woman,150,cygnus,never,2,147.911,39.732,38.224,127,719,10,21,1,1,0,0,0,1,low_risk
man,125,cygnus,seldom,3,176.982,70.621,34.636,75,121,5,5,1,0,0,1,1,1,low_risk
man,125,Limi,never,3,183.956,53.012,36.006,42,234,7,13,1,1,0,0,0,1,low_risk
man,150,Swish,sometimes,2,167.404,61.773,41.476,73,552,2,13,1,0,0,0,1,1,low_risk
man,150,DRG,seldom,3,181.05,58.191,44.391,93,641,5,17,1,1,1,0,0,1,low_risk
man,150,Many,seldom,3,174.604,51.733,23.282,115,256,5,25,1,0,1,0,0,1,low_risk
woman,125,FORCE,seldom,1,158.537,46.021,24.05,41,696,7,6,1,0,0,0,0,1,low_risk
woman,100,POG,sometimes,2,148.79,53.212,19.045,41,709,9,8,0,0,1,0,0,1,low_risk
man,150,FORCE,seldom,1,173.73,55.5,54.906,127,907,5,22,1,1,0,1,0,1,low_risk
man,100,DRG,seldom,2,174.811,73.721,27.511,78,204,2,3,1,1,0,1,1,1,low_risk
man,150,GP,usually,3,176.313,88.534,38.866,84,145,7,10,1,0,0,0,1,1,low_risk
man,125,Fiddle,sometimes,3,176.726,93.961,22.194,109,603,3,5,1,1,0,1,0,1,low_risk
woman,125,DRG,always,2,162.033,58.075,29.244,128,399,5,0,1,1,1,0,1,1,low_risk
woman,125,JET,sometimes,2,161.947,44.315,19.496,127,858,5,1,1,1,0,0,0,0,low_risk
man,150,axis Z,sometimes,3,180.82,64.626,31.278,42,302,4,22,1,0,0,0,0,1,low_risk
man,50,JET,sometimes,2,171.407,44.099,27.666,88,375,6,3,1,0,0,0,1,1,low_risk
man,125,duke,sometimes,2,178.632,82.936,24.187,80,842,10,29,1,1,0,1,0,1,low_risk
man,150,FORCE,seldom,1,189.49,66.656,51.4,91,590,10,16,1,1,0,1,0,1,low_risk
man,125,POG,never,3,170.546,61.657,27.045,68,155,6,26,1,0,0,0,1,1,low_risk
man,125,Limi,usually,2,161.6,86.933,29.92,53,89,7,6,1,0,0,0,0,0,low_risk
man,125,Limi,sometimes,2,189.774,59.95,29.276,58,246,5,3,1,0,0,0,0,1,low_risk
woman,125,POG,sometimes,2,154.857,39.159,28.738,74,499,9,1,0,0,0,0,0,0,low_risk
man,125,FORCE,never,1,171.1,64.206,43.091,124,355,3,11,1,1,1,1,0,1,low_risk
man,100,Swish,seldom,1,171.75,65.376,18.537,90,471,3,20,1,0,0,1,1,1,low_risk
woman,50,Fiddle,seldom,2,147.149,54.268,39.944,101,767,8,23,1,0,0,1,0,0,low_risk
man,125,BWS,seldom,2,169.139,53.914,47.759,123,391,6,2,1,0,0,1,1,1,low_risk
man,100,GP,never,2,166.604,62.252,22.579,55,382,0,5,1,0,0,1,0,1,low_risk
man,125,POG,seldom,3,161.31,84.257,26.278,124,561,8,25,1,1,0,0,0,1,low_risk
man,150,famous,usually,3,175.162,64.358,27.403,111,709,5,5,1,0,0,0,0,1,low_risk
man,150,axis Z,seldom,2,168.664,64.364,25.207,59,744,4,15,1,0,0,0,0,1,low_risk
man,100,famous,sometimes,2,171.46,74.237,25.124,84,198,9,6,1,1,0,0,1,1,low_risk
man,125,Swish,seldom,2,175.48,72.519,23.988,84,190,5,6,1,0,0,1,1,1,low_risk
woman,125,Many,seldom,2,148.958,39.499,23.465,125,942,7,23,1,1,0,0,1,1,low_risk
man,125,axis Z,sometimes,3,196.266,65.265,19.949,85,232,1,0,1,1,0,1,0,1,low_risk
woman,150,duke,seldom,3,161.807,50.511,38.921,52,17,1,27,1,0,0,1,1,1,low_risk
woman,125,BWS,never,2,153.829,63.435,21.913,66,752,10,29,1,0,1,0,0,1,low_risk
woman,125,POG,seldom,2,144.075,41.69,39.371,117,71,3,28,0,0,0,0,0,1,low_risk
woman,125,BWS,always,1,149.719,71.226,26.745,41,271,2,14,1,0,1,0,0,1,low_risk
man,150,BWS,seldom,3,179.368,78.485,26.662,43,458,6,19,1,1,0,0,0,1,low_risk
man,125,BWS,always,2,183.796,68.21,21.941,83,592,3,18,1,0,0,0,1,1,low_risk
woman,125,POG,never,1,156.471,31.531,33.391,48,541,3,19,1,0,0,1,1,1,low_risk
woman,125,axis Z,seldom,2,158.703,46.308,21.622,66,181,7,17,1,1,0,0,0,1,low_risk
man,150,Many,never,2,175.429,60.506,43.425,112,369,3,21,1,1,0,0,1,1,low_risk
man,150,famous,never,3,169.421,70.883,24.634,54,601,8,14,1,0,0,0,0,1,low_risk
man,100,FORCE,seldom,2,170.352,74.996,34.607,47,219,4,21,1,1,1,0,0,1,low_risk
man,125,BWS,sometimes,2,176.332,73.764,20.628,120,91,6,20,1,1,0,1,1,1,low_risk
woman,125,Limi,seldom,2,161.192,69.604,24.076,80,700,4,1,1,0,0,1,1,1,low_risk
man,125,DRG,seldom,3,163.41,53.169,38.387,48,640,3,26,1,0,0,0,0,1,low_risk
man,150,famous,sometimes,3,178.239,72.038,56.834,86,446,1,1,1,0,0,0,1,1,low_risk
woman,125,FORCE,sometimes,2,157.678,52.657,38.455,53,695,2,2,1,1,0,1,1,1,medium_risk
woman,125,GP,seldom,3,157.017,43.124,20.397,44,336,1,6,1,0,0,0,1,1,low_risk
man,50,FORCE,never,2,175.086,74.816,44.403,80,233,7,21,1,0,0,0,1,1,low_risk
man,150,Cuxi,sometimes,3,179.004,86.822,22.628,123,554,5,3,1,0,0,0,0,0,low_risk
man,50,FORCE,usually,2,174.89,77.443,21.785,99,620,2,6,1,1,0,0,1,1,low_risk
man,125,Limi,sometimes,1,159.699,82.731,42.8,90,361,1,26,1,0,1,0,0,0,low_risk
man,150,axis Z,never,3,167.627,76.235,22.418,80,964,7,17,1,0,0,0,0,1,low_risk
woman,125,FORCE,seldom,2,154.17,59.161,35.168,75,811,10,29,1,0,0,1,1,1,low_risk
woman,125,Swish,sometimes,2,162.955,49.16,30.515,55,843,6,5,1,0,1,0,0,1,low_risk
woman,125,Cuxi,seldom,2,159.389,60.03,28.03,126,253,4,11,1,0,0,0,1,1,low_risk
woman,125,Limi,seldom,1,149.735,31.436,42.056,67,882,8,18,1,0,0,0,1,1,low_risk
man,125,Fiddle,sometimes,2,189.548,69.858,43.606,95,347,0,13,1,0,0,1,0,1,low_risk
woman,50,DRG,seldom,3,158.542,53.408,41.321,115,552,2,17,1,0,0,0,0,1,low_risk
man,125,GP,seldom,2,170.904,68.242,20.576,76,747,9,4,0,1,0,1,1,0,low_risk
woman,100,JET,seldom,2,162.502,38.808,34.048,63,420,1,20,1,0,0,0,0,1,low_risk
woman,125,POG,sometimes,2,160.246,52.779,28.044,111,491,1,27,1,1,0,1,1,1,low_risk
woman,125,BWS,seldom,1,158.919,45.629,19.777,51,302,4,29,1,1,0,0,0,1,high_risk
man,50,cygnus,seldom,2,167.996,49.439,54.619,87,181,7,25,1,0,0,0,0,1,low_risk
man,50,famous,sometimes,3,167.665,82.55,24.304,42,432,4,1,1,0,0,0,1,1,low_risk
man,125,BWS,always,1,171.478,60.534,25.362,79,338,4,0,1,0,0,0,1,0,low_risk
man,50,Cuxi,seldom,2,183.381,76.407,23.0,125,900,4,7,1,1,0,1,1,1,low_risk
man,150,POG,seldom,2,166.318,73.341,29.398,40,464,4,6,1,0,0,1,0,1,low_risk
man,150,Swish,seldom,2,165.781,87.366,37.719,43,912,3,13,1,1,0,1,0,1,low_risk
woman,125,famous,seldom,2,160.573,61.558,25.144,87,642,9,8,1,1,1,0,1,0,low_risk
man,125,DRG,sometimes,3,176.101,69.342,29.497,97,527,7,6,1,1,1,0,1,0,low_risk
man,150,cygnus,usually,3,171.329,63.355,20.486,62,232,5,16,1,0,0,1,1,1,low_risk
man,125,axis Z,sometimes,2,172.6,63.801,32.696,128,138,7,27,1,0,1,0,1,0,low_risk
woman,150,duke,sometimes,3,157.656,57.486,38.693,89,43,8,20,1,0,0,0,1,1,low_risk
woman,50,famous,always,2,158.358,69.875,41.418,118,137,10,25,1,1,1,0,1,1,low_risk
woman,125,axis Z,never,3,159.685,51.804,23.873,118,430,7,7,1,0,1,0,1,1,low_risk
man,100,famous,always,2,160.985,90.263,27.628,65,592,8,23,1,0,0,1,0,1,low_risk
woman,125,Swish,always,2,152.764,55.217,30.173,129,732,9,4,1,0,0,0,1,1,low_risk
man,125,DRG,usually,2,165.376,77.296,45.505,106,736,4,10,1,1,0,0,0,1,low_risk
woman,150,axis Z,sometimes,3,159.406,44.601,43.538,72,609,10,1,0,0,0,0,0,0,low_risk
woman,125,duke,never,3,159.988,32.424,25.76,74,112,6,22,0,1,1,0,1,1,low_risk
woman,125,Fiddle,usually,2,160.405,44.589,50.585,96,781,1,13,1,1,0,1,0,0,low_risk
man,125,axis Z,seldom,2,177.123,66.385,19.241,100,651,6,13,1,0,0,1,0,1,low_risk
man,125,duke,seldom,2,170.091,55.936,20.892,73,921,3,16,1,1,0,0,0,0,low_risk
man,125,axis Z,usually,2,167.831,79.413,33.372,109,557,5,2,1,0,1,1,0,1,low_risk
man,125,DRG,seldom,2,174.602,78.13,24.823,85,158,7,16,1,0,0,0,0,1,low_risk
woman,125,duke,sometimes,2,149.707,57.169,18.431,85,255,4,14,1,1,1,1,0,1,low_risk
woman,150,BWS,never,2,159.314,48.244,33.995,126,974,7,29,1,1,1,1,0,1,low_risk
man,150,JET,never,2,170.224,71.634,29.811,47,127,5,10,0,0,0,0,0,1,low_risk
woman,50,cygnus,sometimes,2,148.785,57.817,55.395,44,542,4,27,1,0,1,0,0,0,low_risk
man,150,DRG,seldom,2,173.352,91.112,24.352,84,355,9,9,1,0,0,1,0,0,low_risk
man,50,Many,never,2,183.113,63.476,26.003,118,896,3,18,1,0,0,0,1,1,low_risk
woman,125,FORCE,seldom,2,168.151,59.826,54.055,128,380,1,23,1,0,1,1,1,0,low_risk
man,50,FORCE,seldom,1,176.743,80.786,18.479,110,605,4,0,1,0,0,1,0,1,low_risk
man,125,duke,never,2,181.628,67.95,24.847,110,729,7,13,1,1,0,0,0,0,low_risk
woman,125,FORCE,seldom,3,159.042,44.849,26.773,129,668,1,7,1,0,0,0,0,0,low_risk
man,125,BWS,usually,2,179.528,72.555,27.548,43,473,1,0,0,1,1,0,1,1,low_risk
man,150,JET,usually,3,177.998,70.897,43.414,51,652,2,27,1,1,0,0,0,1,low_risk
woman,100,axis Z,always,1,163.811,32.445,25.69,69,776,4,7,1,0,0,0,0,0,low_risk
woman,125,axis Z,never,2,145.454,30.853,39.106,64,633,2,14,1,1,0,0,0,1,medium_risk
man,50,famous,never,1,187.884,53.806,43.706,58,723,9,26,1,0,0,1,1,1,low_risk
man,150,FORCE,seldom,2,176.714,64.087,46.144,43,372,5,26,1,1,0,1,1,1,low_risk
man,125,Swish,seldom,2,167.539,77.684,31.8,73,938,7,20,1,0,0,1,1,1,low_risk
man,125,famous,never,2,179.939,71.48,35.15,46,742,7,8,1,0,0,0,1,0,low_risk
woman,125,DRG,sometimes,3,151.222,56.732,21.839,41,71,8,6,0,1,1,0,0,1,low_risk
man,100,Limi,usually,2,166.687,76.747,20.098,130,178,3,1,1,0,0,0,1,1,low_risk
woman,100,POG,always,2,156.344,62.439,34.688,44,127,0,7,1,0,1,0,0,1,low_risk
woman,125,DRG,usually,2,147.274,44.676,27.606,60,296,8,23,1,0,0,0,1,1,low_risk
woman,50,POG,usually,1,156.199,41.434,26.144,72,46,3,6,0,1,0,1,0,0,low_risk
woman,100,GP,always,3,145.837,49.465,31.171,49,731,4,29,1,0,0,1,0,1,low_risk
woman,125,Fiddle,sometimes,1,152.364,54.193,59.367,49,978,2,12,1,1,0,0,1,1,low_risk
man,125,duke,seldom,2,167.025,69.198,20.046,72,861,4,29,1,1,0,0,0,0,low_risk
woman,125,axis Z,seldom,2,171.762,73.627,31.095,92,85,8,19,1,0,0,0,0,0,low_risk
woman,125,Cuxi,sometimes,2,166.254,53.371,39.543,56,936,0,29,1,0,0,1,1,1,medium_risk
man,100,GP,usually,1,159.494,62.324,21.49,62,723,10,19,1,0,1,0,0,1,low_risk
man,125,POG,seldom,2,164.49,58.753,38.597,56,403,7,29,1,1,0,0,1,1,low_risk
man,125,cygnus,never,2,175.469,58.999,18.806,90,493,3,22,1,1,0,1,1,0,low_risk
man,125,BWS,sometimes,2,156.122,70.975,35.074,112,25,4,25,1,1,0,1,1,1,low_risk
man,100,Cuxi,sometimes,3,172.562,84.206,28.869,102,512,7,27,1,0,1,0,1,1,low_risk
